Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,,,2026-04-30,2026-05-11 06:25 CEST,BIS,"https://data.bis.org/topics/RPP/BIS,WS_SPP,1.0/Q.CA.N.628?","https://data.bis.org/topics/RPP/BIS,WS_SPP,1.0/Q.CA.N.628?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code",https://data.bis.org/topics/RPP

DATAFLOW_ID,KEY,FREQ,REF_AREA,VALUE,UNIT_MEASURE,Unit,Unit multiplier,TIME_PERIOD,OBS_CONF,OBS_PRE_BREAK,OBS_STATUS,OBS_VALUE
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1984-06-30,F,,A,23.1209
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1984-09-30,F,,A,22.6934
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1984-12-31,F,,A,22.9754
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1985-03-31,F,,A,23.4574
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1985-06-30,F,,A,24.0032
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1985-09-30,F,,A,24.1214
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1985-12-31,F,,A,25.1446
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1986-03-31,F,,A,26.609
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1986-06-30,F,,A,27.9506
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1986-09-30,F,,A,28.4281
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1986-12-31,F,,A,30.3882
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1987-03-31,F,,A,32.9486
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1987-06-30,F,,A,32.553
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1987-09-30,F,,A,32.553
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1987-12-31,F,,A,34.3357
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1988-03-31,F,,A,37.5146
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1988-06-30,F,,A,38.315
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1988-09-30,F,,A,38.697
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1988-12-31,F,,A,41.8441
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1989-03-31,F,,A,46.0462
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1989-06-30,F,,A,42.076
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1989-09-30,F,,A,43.0674
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1989-12-31,F,,A,45.5323
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1990-03-31,F,,A,44.7183
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1990-06-30,F,,A,41.7258
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1990-09-30,F,,A,41.9487
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1990-12-31,F,,A,42.2852
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1991-03-31,F,,A,44.3272
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1991-06-30,F,,A,45.9007
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1991-09-30,F,,A,43.3176
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1991-12-31,F,,A,43.8406
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1992-03-31,F,,A,44.5682
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1992-06-30,F,,A,44.9138
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1992-09-30,F,,A,45.023
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1992-12-31,F,,A,45.9962
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1993-03-31,F,,A,46.3919
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1993-06-30,F,,A,46.3919
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1993-09-30,F,,A,45.3686
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1993-12-31,F,,A,45.928
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1994-03-31,F,,A,47.9927
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1994-06-30,F,,A,47.5925
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1994-09-30,F,,A,46.8421
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1994-12-31,F,,A,47.4015
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1995-03-31,F,,A,46.1235
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1995-06-30,F,,A,44.9502
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1995-09-30,F,,A,45.3823
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1995-12-31,F,,A,45.455
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1996-03-31,F,,A,44.9047
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1996-06-30,F,,A,45.8689
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1996-09-30,F,,A,45.2367
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1996-12-31,F,,A,45.4959
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1997-03-31,F,,A,46.0326
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1997-06-30,F,,A,47.1923
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1997-09-30,F,,A,46.3691
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1997-12-31,F,,A,46.31
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1998-03-31,F,,A,45.878
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1998-06-30,F,,A,46.2736
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1998-09-30,F,,A,45.355
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1998-12-31,F,,A,46.0007
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1999-03-31,F,,A,46.2327
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1999-06-30,F,,A,48.0427
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1999-09-30,F,,A,47.6243
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,1999-12-31,F,,A,48.3156
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2000-03-31,F,,A,48.552
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2000-06-30,F,,A,49.498
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2000-09-30,F,,A,49.3934
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2000-12-31,F,,A,49.9118
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2001-03-31,F,,A,49.7754
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2001-06-30,F,,A,51.9129
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2001-09-30,F,,A,52.0584
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2001-12-31,F,,A,52.7406
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2002-03-31,F,,A,55.0554
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2002-06-30,F,,A,57.2201
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2002-09-30,F,,A,56.738
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2002-12-31,F,,A,58.539
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2003-03-31,F,,A,59.7987
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2003-06-30,F,,A,61.7679
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2003-09-30,F,,A,63.0776
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2003-12-31,F,,A,64.9286
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2004-03-31,F,,A,66.0292
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2004-06-30,F,,A,69.0807
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2004-09-30,F,,A,67.4572
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2004-12-31,F,,A,70.0448
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2005-03-31,F,,A,72.5968
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2005-06-30,F,,A,74.462
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2005-09-30,F,,A,75.7532
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2005-12-31,F,,A,76.7575
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2006-03-31,F,,A,79.627
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2006-06-30,F,,A,83.429
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2006-09-30,F,,A,85.5811
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2006-12-31,F,,A,86.0832
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2007-03-31,F,,A,88.7374
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2007-06-30,F,,A,92.6112
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2007-09-30,F,,A,94.5481
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2007-12-31,F,,A,94.835
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2008-03-31,F,,A,96.2697
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2008-06-30,F,,A,96.9871
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2008-09-30,F,,A,95.0502
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2008-12-31,F,,A,91.3199
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2009-03-31,F,,A,88.4505
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2009-06-30,F,,A,90.4591
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2009-09-30,F,,A,93.6155
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2009-12-31,F,,A,96.2697
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2010-03-31,F,,A,99.3544
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2010-06-30,F,,A,101.076
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2010-09-30,F,,A,100.0
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2010-12-31,F,,A,99.5696
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2011-03-31,F,,A,102.2956
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2011-06-30,F,,A,105.7389
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2011-09-30,F,,A,107.1736
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2011-12-31,F,,A,107.3888
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2012-03-31,F,,A,109.8278
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2012-06-30,F,,A,111.9799
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2012-09-30,F,,A,110.9039
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2012-12-31,F,,A,109.4692
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2013-03-31,F,,A,110.7604
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2013-06-30,F,,A,112.9842
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2013-09-30,F,,A,113.6298
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2013-12-31,F,,A,113.9885
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2014-03-31,F,,A,116.4275
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2014-06-30,F,,A,119.2253
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2014-09-30,F,,A,119.8709
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2014-12-31,F,,A,120.3013
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2015-03-31,F,,A,123.6011
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2015-06-30,F,,A,127.8336
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2015-09-30,F,,A,130.2009
