date,Attribute,Value
2004-11-01,S&P 500(CAD),65.70074836509096
2004-12-01,S&P 500(CAD),69.2177206224928
2005-01-01,S&P 500(CAD),67.86103113848965
2005-02-01,S&P 500(CAD),69.73797895266432
2005-03-01,S&P 500(CAD),66.70075821269936
2005-04-01,S&P 500(CAD),66.24074757685611
2005-05-01,S&P 500(CAD),69.24338383441729
2005-06-01,S&P 500(CAD),68.25854042182863
2005-07-01,S&P 500(CAD),69.59628723503639
2005-08-01,S&P 500(CAD),67.51795477068308
2005-09-01,S&P 500(CAD),65.93335605627676
2005-10-01,S&P 500(CAD),65.04906329990435
2005-11-01,S&P 500(CAD),67.69957168784423
2005-12-01,S&P 500(CAD),66.54836368530643
2006-01-01,S&P 500(CAD),67.61252912926994
2006-02-01,S&P 500(CAD),67.28409210862345
2006-03-01,S&P 500(CAD),68.15027523667841
2006-04-01,S&P 500(CAD),67.81703109425715
2006-05-01,S&P 500(CAD),63.470122281608774
2006-06-01,S&P 500(CAD),63.8056126247178
2006-07-01,S&P 500(CAD),64.97583236013199
2006-08-01,S&P 500(CAD),65.5785621151363
2006-09-01,S&P 500(CAD),67.4323033798529
2006-10-01,S&P 500(CAD),70.45990776963758
2006-11-01,S&P 500(CAD),71.95411898802291
2006-12-01,S&P 500(CAD),73.83982624906173
2007-01-01,S&P 500(CAD),76.37304840007457
2007-02-01,S&P 500(CAD),73.82984717204299
2007-03-01,S&P 500(CAD),73.78384333068719
2007-04-01,S&P 500(CAD),74.45688655570235
2007-05-01,S&P 500(CAD),73.84688768723639
2007-06-01,S&P 500(CAD),70.67151321441274
2007-07-01,S&P 500(CAD),67.39283433303633
2007-08-01,S&P 500(CAD),68.94271777857207
2007-09-01,S&P 500(CAD),69.18668055023956
2007-10-01,S&P 500(CAD),66.88124776815016
2007-11-01,S&P 500(CAD),63.22975185730627
2007-12-01,S&P 500(CAD),64.88355458114758
2008-01-01,S&P 500(CAD),61.503466169976186
2008-02-01,S&P 500(CAD),58.48688637208165
2008-03-01,S&P 500(CAD),58.1863603662344
2008-04-01,S&P 500(CAD),61.11927018996003
2008-05-01,S&P 500(CAD),60.30888457038872
2008-06-01,S&P 500(CAD),55.691189402983845
2008-07-01,S&P 500(CAD),54.75379210480492
2008-08-01,S&P 500(CAD),57.73646453979593
2008-09-01,S&P 500(CAD),52.68548955606085
2008-10-01,S&P 500(CAD),49.50339754306317
2008-11-01,S&P 500(CAD),47.2155452723178
2008-12-01,S&P 500(CAD),48.57447111909331
2009-01-01,S&P 500(CAD),44.21125398713684
2009-02-01,S&P 500(CAD),39.72459116698001
2009-03-01,S&P 500(CAD),43.7093568030176
2009-04-01,S&P 500(CAD),46.33017800628804
2009-05-01,S&P 500(CAD),45.62350304670692
2009-06-01,S&P 500(CAD),44.43125289804076
2009-07-01,S&P 500(CAD),47.743349582168634
2009-08-01,S&P 500(CAD),47.780134856332666
2009-09-01,S&P 500(CAD),49.232110134680795
2009-10-01,S&P 500(CAD),47.0972936368071
2009-11-01,S&P 500(CAD),49.756802792221386
2009-12-01,S&P 500(CAD),50.54837599018541
2010-01-01,S&P 500(CAD),48.09723518607214
2010-02-01,S&P 500(CAD),49.88701107365858
2010-03-01,S&P 500(CAD),51.10597181365563
2010-04-01,S&P 500(CAD),50.78760522679541
2010-05-01,S&P 500(CAD),48.126464785684384
2010-06-01,S&P 500(CAD),45.45606908647095
2010-07-01,S&P 500(CAD),48.54741447816242
2010-08-01,S&P 500(CAD),46.20210012289862
2010-09-01,S&P 500(CAD),49.802551356155014
2010-10-01,S&P 500(CAD),50.668641489737254
2010-11-01,S&P 500(CAD),50.26146739661438
2010-12-01,S&P 500(CAD),53.28779366078681
2011-01-01,S&P 500(CAD),53.5945475288397
2011-02-01,S&P 500(CAD),54.81663197561172
2011-03-01,S&P 500(CAD),53.55559818372506
2011-04-01,S&P 500(CAD),53.851689306979736
2011-05-01,S&P 500(CAD),53.32810795786842
2011-06-01,S&P 500(CAD),53.17244404502864
2011-07-01,S&P 500(CAD),50.80939682956814
2011-08-01,S&P 500(CAD),49.12511562458153
2011-09-01,S&P 500(CAD),46.44970899667927
2011-10-01,S&P 500(CAD),52.25467917682947
2011-11-01,S&P 500(CAD),52.19973637140064
2011-12-01,S&P 500(CAD),52.88811131668661
2012-01-01,S&P 500(CAD),54.39855232036918
2012-02-01,S&P 500(CAD),55.46927226505165
2012-03-01,S&P 500(CAD),56.80232907878445
2012-04-01,S&P 500(CAD),56.092171820254144
2012-05-01,S&P 500(CAD),53.51716549535546
2012-06-01,S&P 500(CAD),56.87347036226013
2012-07-01,S&P 500(CAD),56.86360645514886
2012-08-01,S&P 500(CAD),56.60024831158067
2012-09-01,S&P 500(CAD),57.055669324613554
2012-10-01,S&P 500(CAD),56.340398650845216
2012-11-01,S&P 500(CAD),57.203014172728864
2012-12-01,S&P 500(CAD),57.524523467447764
2013-01-01,S&P 500(CAD),60.51201876603607
2013-02-01,S&P 500(CAD),61.56402062491247
2013-03-01,S&P 500(CAD),64.59893409393702
2013-04-01,S&P 500(CAD),65.50463844004574
2013-05-01,S&P 500(CAD),66.75965243808442
2013-06-01,S&P 500(CAD),66.5220050833713
2013-07-01,S&P 500(CAD),70.3516934868545
2013-08-01,S&P 500(CAD),68.18288025130434
2013-09-01,S&P 500(CAD),69.6607278618105
2013-10-01,S&P 500(CAD),73.08914412601764
2013-11-01,S&P 500(CAD),76.03548206516231
2013-12-01,S&P 500(CAD),79.15395782307644
2014-01-01,S&P 500(CAD),78.24139103885652
2014-02-01,S&P 500(CAD),81.80328987433035
2014-03-01,S&P 500(CAD),82.29652587330295
2014-04-01,S&P 500(CAD),81.6897184977903
2014-05-01,S&P 500(CAD),82.2680253884904
2014-06-01,S&P 500(CAD),83.2812213421165
2014-07-01,S&P 500(CAD),81.46405639171141
2014-08-01,S&P 500(CAD),86.00474024121696
2014-09-01,S&P 500(CAD),85.25506234048909
2014-10-01,S&P 500(CAD),88.75518640003062
2014-11-01,S&P 500(CAD),92.222263379378
2014-12-01,S&P 500(CAD),94.1842370401696
2015-01-01,S&P 500(CAD),96.08649350976518
2015-02-01,S&P 500(CAD),103.59780316054035
2015-03-01,S&P 500(CAD),102.03462907159395
2015-04-01,S&P 500(CAD),100.6880995303072
2015-05-01,S&P 500(CAD),99.86751256135665
2015-06-01,S&P 500(CAD),99.04894981640767
2015-07-01,S&P 500(CAD),104.99128518630567
2015-08-01,S&P 500(CAD),100.5946171824204
2015-09-01,S&P 500(CAD),98.9733529910495
2015-10-01,S&P 500(CAD),105.5393952912318
2015-11-01,S&P 500(CAD),107.34338788829152
2015-12-01,S&P 500(CAD),109.425298687832
2016-01-01,S&P 500(CAD),107.37283489553057
2016-02-01,S&P 500(CAD),103.58976262888184
2016-03-01,S&P 500(CAD),105.19746617308986
2016-04-01,S&P 500(CAD),101.90691678308484
2016-05-01,S&P 500(CAD),104.08925445178376
2016-06-01,S&P 500(CAD),103.53054573499666
2016-07-01,S&P 500(CAD),108.70198987212846
2016-08-01,S&P 500(CAD),108.28393808990941
2016-09-01,S&P 500(CAD),108.9803257544341
2016-10-01,S&P 500(CAD),107.77963522812985
2016-11-01,S&P 500(CAD),113.44333759573466
2016-12-01,S&P 500(CAD),114.87026922162326
2017-01-01,S&P 500(CAD),114.57446729912908
2017-02-01,S&P 500(CAD),117.9880939431004
2017-03-01,S&P 500(CAD),120.25646135099564
2017-04-01,S&P 500(CAD),121.33639070953568
2017-05-01,S&P 500(CAD),124.18656221566722
2017-06-01,S&P 500(CAD),122.02680246146727
2017-07-01,S&P 500(CAD),118.73246451918304
2017-08-01,S&P 500(CAD),117.93269289768908
2017-09-01,S&P 500(CAD),116.80426931298469
2017-10-01,S&P 500(CAD),122.49319571916273
2017-11-01,S&P 500(CAD),127.2070691200293
2017-12-01,S&P 500(CAD),128.90182595107402
2018-01-01,S&P 500(CAD),131.61628055911805
2018-02-01,S&P 500(CAD),127.33647591774451
2018-03-01,S&P 500(CAD),126.91943513502737
2018-04-01,S&P 500(CAD),124.91130070967844
2018-05-01,S&P 500(CAD),128.86340382416842
2018-06-01,S&P 500(CAD),131.88874629998804
2018-07-01,S&P 500(CAD),136.01961416006395
2018-08-01,S&P 500(CAD),139.26924872634078
2018-09-01,S&P 500(CAD),140.29911411440295
2018-10-01,S&P 500(CAD),129.87690973164933
2018-11-01,S&P 500(CAD),134.8367998830176
2018-12-01,S&P 500(CAD),124.70049516094346
2019-01-01,S&P 500(CAD),132.95500672953116
2019-02-01,S&P 500(CAD),135.0536230676935
2019-03-01,S&P 500(CAD),138.23338321444908
2019-04-01,S&P 500(CAD),143.11542938095994
2019-05-01,S&P 500(CAD),133.9266453209984
2019-06-01,S&P 500(CAD),141.64979060468613
2019-07-01,S&P 500(CAD),140.8048676838596
2019-08-01,S&P 500(CAD),140.2336058006642
2019-09-01,S&P 500(CAD),142.91908781396978
2019-10-01,S&P 500(CAD),144.84902688792488
2019-11-01,S&P 500(CAD),150.5388548177547
2019-12-01,S&P 500(CAD),154.05163155125783
2020-01-01,S&P 500(CAD),152.4211829217319
2020-02-01,S&P 500(CAD),141.08616986306407
2020-03-01,S&P 500(CAD),130.45343511160317
2020-04-01,S&P 500(CAD),148.90551643199072
2020-05-01,S&P 500(CAD),154.3516904215256
2020-06-01,S&P 500(CAD),151.23989907933208
2020-07-01,S&P 500(CAD),158.92792804996657
2020-08-01,S&P 500(CAD),166.92903949085857
2020-09-01,S&P 500(CAD),160.50830301399128
2020-10-01,S&P 500(CAD),155.2451897207459
2020-11-01,S&P 500(CAD),169.8065827751329
2020-12-01,S&P 500(CAD),172.93810348688095
2021-01-01,S&P 500(CAD),168.89955003572368
2021-02-01,S&P 500(CAD),172.05169590355146
2021-03-01,S&P 500(CAD),176.66169388598462
2021-04-01,S&P 500(CAD),183.89905758967225
2021-05-01,S&P 500(CAD),178.5465994868816
2021-06-01,S&P 500(CAD),183.4316515056394
2021-07-01,S&P 500(CAD),191.14706254161993
2021-08-01,S&P 500(CAD),197.3480850911899
2021-09-01,S&P 500(CAD),188.63979031605206
2021-10-01,S&P 500(CAD),196.52762822360796
2021-11-01,S&P 500(CAD),196.57020658092424
2021-12-01,S&P 500(CAD),209.2439522280614
2022-01-01,S&P 500(CAD),193.73464734639495
2022-02-01,S&P 500(CAD),187.04604696125253
2022-03-01,S&P 500(CAD),190.24380241712498
2022-04-01,S&P 500(CAD),172.03005974317293
2022-05-01,S&P 500(CAD),172.76365003376714
2022-06-01,S&P 500(CAD),156.5589072351377
2022-07-01,S&P 500(CAD),172.3597338851994
2022-08-01,S&P 500(CAD),165.34525994522522
2022-09-01,S&P 500(CAD),154.6874437805733
2022-10-01,S&P 500(CAD),170.20865924582424
2022-11-01,S&P 500(CAD),176.08594717299917
2022-12-01,S&P 500(CAD),168.26542249760402
2023-01-01,S&P 500(CAD),175.5922129781282
2023-02-01,S&P 500(CAD),170.75187899745467
2023-03-01,S&P 500(CAD),178.8103108430413
2023-04-01,S&P 500(CAD),177.54172579354997
2023-05-01,S&P 500(CAD),177.73263743940691
2023-06-01,S&P 500(CAD),185.76436291081805
2023-07-01,S&P 500(CAD),189.3862152780611
2023-08-01,S&P 500(CAD),189.0751073398957
2023-09-01,S&P 500(CAD),180.79203553937867
2023-10-01,S&P 500(CAD),179.07435900745986
2023-11-01,S&P 500(CAD),194.71972270622973
2023-12-01,S&P 500(CAD),199.65195745525472
2024-01-01,S&P 500(CAD),202.9240492902504
2024-02-01,S&P 500(CAD),213.9716068690894
2024-03-01,S&P 500(CAD),219.80667777094905
2024-04-01,S&P 500(CAD),211.74669242350296
2024-05-01,S&P 500(CAD),220.5661025904993
2024-06-01,S&P 500(CAD),229.00241324960072
2024-07-01,S&P 500(CAD),230.74473660061648
2024-08-01,S&P 500(CAD),235.42939127338474
2024-09-01,S&P 500(CAD),239.305912175079
2024-10-01,S&P 500(CAD),239.57811827782757
2024-11-01,S&P 500(CAD),257.2855153670452
2024-12-01,S&P 500(CAD),256.7317528663593
2025-01-01,S&P 500(CAD),266.1226459427283
2025-02-01,S&P 500(CAD),257.9729839123003
2025-03-01,S&P 500(CAD),243.35294551754026
2025-04-01,S&P 500(CAD),235.34384696286753
2025-05-01,S&P 500(CAD),246.4206871934015
2025-06-01,S&P 500(CAD),254.7845240192926
2025-07-01,S&P 500(CAD),259.9482715490479
2025-08-01,S&P 500(CAD),267.1194362916765
2025-09-01,S&P 500(CAD),277.13046623297674
2025-10-01,S&P 500(CAD),285.8668258293953
2025-11-01,S&P 500(CAD),287.4658846498499
2025-12-01,S&P 500(CAD),282.6585515097289
1999-02-01,Vancouver,100.0
1999-03-01,Vancouver,100.88974333694829
1999-04-01,Vancouver,100.00008171436741
1999-05-01,Vancouver,100.36690500244202
1999-06-01,Vancouver,100.15082985711923
1999-07-01,Vancouver,99.93568306902662
1999-08-01,Vancouver,100.0182928953408
1999-09-01,Vancouver,99.91963357042721
1999-10-01,Vancouver,99.59132046035538
1999-11-01,Vancouver,100.20072226421432
1999-12-01,Vancouver,99.94600093090715
2000-01-01,Vancouver,100.36712866964965
2000-02-01,Vancouver,99.6094439665109
2000-03-01,Vancouver,98.81550369796301
2000-04-01,Vancouver,99.72998676248864
2000-05-01,Vancouver,99.5430922632488
2000-06-01,Vancouver,99.72967988824382
2000-07-01,Vancouver,99.89436925315242
2000-08-01,Vancouver,99.17399027415445
2000-09-01,Vancouver,98.76119530943375
2000-10-01,Vancouver,97.66456392179578
2000-11-01,Vancouver,97.18924146608263
2000-12-01,Vancouver,97.57561119357541
2001-01-01,Vancouver,98.28287609032303
2001-02-01,Vancouver,98.10423342890874
2001-03-01,Vancouver,97.10234751870766
2001-04-01,Vancouver,95.17552442472102
2001-05-01,Vancouver,97.1137880439532
2001-06-01,Vancouver,97.77299910170078
2001-07-01,Vancouver,97.78963798708278
2001-08-01,Vancouver,97.76149303443145
2001-09-01,Vancouver,98.01259967588568
2001-10-01,Vancouver,99.45789347565957
2001-11-01,Vancouver,100.17935294831236
2001-12-01,Vancouver,99.8741271548546
2002-01-01,Vancouver,99.78296965416402
2002-02-01,Vancouver,100.76672624243177
2002-03-01,Vancouver,100.92159636576794
2002-04-01,Vancouver,101.42637602221231
2002-05-01,Vancouver,102.75070108284035
2002-06-01,Vancouver,103.23805286768246
2002-07-01,Vancouver,103.66886655159576
2002-08-01,Vancouver,103.21671846802809
2002-09-01,Vancouver,103.1480994556175
2002-10-01,Vancouver,102.51392959467492
2002-11-01,Vancouver,103.80712591550028
2002-12-01,Vancouver,102.90295786409958
2003-01-01,Vancouver,103.42044966134603
2003-02-01,Vancouver,103.51812147254059
2003-03-01,Vancouver,104.85548158265352
2003-04-01,Vancouver,106.28897392290246
2003-05-01,Vancouver,107.10392861751745
2003-06-01,Vancouver,108.23873310841951
2003-07-01,Vancouver,108.90253263965319
2003-08-01,Vancouver,109.74233986867607
2003-09-01,Vancouver,109.69062611573351
2003-10-01,Vancouver,111.99084735493852
2003-11-01,Vancouver,113.47815599997946
2003-12-01,Vancouver,111.94589463692452
2004-01-01,Vancouver,113.9823174617809
2004-02-01,Vancouver,114.76549052256438
2004-03-01,Vancouver,116.94918583410261
2004-04-01,Vancouver,118.95922506050131
2004-05-01,Vancouver,119.11329949969402
2004-06-01,Vancouver,121.50328701096676
2004-07-01,Vancouver,123.20155490767732
2004-08-01,Vancouver,122.74959177903561
2004-09-01,Vancouver,122.55534679480257
2004-10-01,Vancouver,121.62472086426459
2004-11-01,Vancouver,122.98672667720285
2004-12-01,Vancouver,122.33986067545295
2005-01-01,Vancouver,124.67845173312544
2005-02-01,Vancouver,122.50355582157175
2005-03-01,Vancouver,124.40439748597254
2005-04-01,Vancouver,125.60009870114396
2005-05-01,Vancouver,127.88327910566497
2005-06-01,Vancouver,129.53523577604827
2005-07-01,Vancouver,131.93092404510304
2005-08-01,Vancouver,133.4752518061488
2005-09-01,Vancouver,131.60060580197637
2005-10-01,Vancouver,134.1996207400682
2005-11-01,Vancouver,136.596000620407
2005-12-01,Vancouver,136.06661665079082
2006-01-01,Vancouver,137.8588683368192
2006-02-01,Vancouver,138.5244534027603
2006-03-01,Vancouver,141.6098520439483
2006-04-01,Vancouver,143.72297392705553
2006-05-01,Vancouver,143.00478664067674
2006-06-01,Vancouver,149.10841211167366
2006-07-01,Vancouver,160.58338988474543
2006-08-01,Vancouver,160.68184164983538
2006-09-01,Vancouver,163.72042671362397
2006-10-01,Vancouver,164.10975888826476
2006-11-01,Vancouver,164.96313462299855
2006-12-01,Vancouver,160.83898844933054
2007-01-01,Vancouver,161.9275343694252
2007-02-01,Vancouver,163.03896029071035
2007-03-01,Vancouver,165.65678336541134
2007-04-01,Vancouver,167.69398320857613
2007-05-01,Vancouver,168.29245564813294
2007-06-01,Vancouver,171.42705836182154
2007-07-01,Vancouver,174.34019004427165
2007-08-01,Vancouver,176.49440279444116
2007-09-01,Vancouver,176.84718768850004
2007-10-01,Vancouver,179.41953364380396
2007-11-01,Vancouver,179.45825455591827
2007-12-01,Vancouver,176.812925170068
2008-01-01,Vancouver,180.20090405472462
2008-02-01,Vancouver,180.7679570144556
2008-03-01,Vancouver,184.4915143874799
2008-04-01,Vancouver,184.22421342496858
2008-05-01,Vancouver,182.1417556745405
2008-06-01,Vancouver,181.07106505224849
2008-07-01,Vancouver,180.69672082995544
2008-08-01,Vancouver,178.90110292483004
2008-09-01,Vancouver,178.81828771074353
2008-10-01,Vancouver,175.96371882086166
2008-11-01,Vancouver,174.4567726788836
2008-12-01,Vancouver,167.62219647101756
2009-01-01,Vancouver,163.8762533528652
2009-02-01,Vancouver,164.23306991220622
2009-03-01,Vancouver,160.30091100767788
2009-04-01,Vancouver,161.66955007541983
2009-05-01,Vancouver,162.31662867607562
2009-06-01,Vancouver,164.95270142036927
2009-07-01,Vancouver,168.44952918685635
2009-08-01,Vancouver,170.99685597381443
2009-09-01,Vancouver,176.15187274173442
2009-10-01,Vancouver,177.71931421395394
2009-11-01,Vancouver,180.00309691777943
2009-12-01,Vancouver,182.47579016120577
2010-01-01,Vancouver,182.69795957769148
2010-02-01,Vancouver,181.85982889887978
2010-03-01,Vancouver,184.89042675893884
2010-04-01,Vancouver,186.65227930252559
2010-05-01,Vancouver,186.77803709617982
2010-06-01,Vancouver,188.33304061727958
2010-07-01,Vancouver,183.06200105613019
2010-08-01,Vancouver,184.16812559547287
2010-09-01,Vancouver,184.8835920643326
2010-10-01,Vancouver,182.43308983635092
2010-11-01,Vancouver,186.67361412650166
2010-12-01,Vancouver,186.6500442257281
2011-01-01,Vancouver,186.17470455452505
2011-02-01,Vancouver,188.4923482988077
2011-03-01,Vancouver,188.71318041454433
2011-04-01,Vancouver,192.68344696439138
2011-05-01,Vancouver,193.6327934527413
2011-06-01,Vancouver,198.38188363826328
2011-07-01,Vancouver,198.2935752078609
2011-08-01,Vancouver,197.7300135903627
2011-09-01,Vancouver,196.42292443050556
2011-10-01,Vancouver,195.1692170613646
2011-11-01,Vancouver,196.47383850148822
2011-12-01,Vancouver,195.26790194724586
2012-01-01,Vancouver,193.11672086675043
2012-02-01,Vancouver,193.43970224686865
2012-03-01,Vancouver,196.91180187952105
2012-04-01,Vancouver,194.93894375353338
2012-05-01,Vancouver,198.36479646003454
2012-06-01,Vancouver,196.81182121971597
2012-07-01,Vancouver,196.91682141535168
2012-08-01,Vancouver,192.37310833839098
2012-09-01,Vancouver,192.92036231614682
2012-10-01,Vancouver,190.0776517189891
2012-11-01,Vancouver,189.75026926275015
2012-12-01,Vancouver,188.75537893925446
2013-01-01,Vancouver,189.51302935757056
2013-02-01,Vancouver,191.44733543150116
2013-03-01,Vancouver,186.23457917657612
2013-04-01,Vancouver,188.63724426653755
2013-05-01,Vancouver,190.87906888139176
2013-06-01,Vancouver,189.15659777912973
2013-07-01,Vancouver,192.34384104756623
2013-08-01,Vancouver,193.37873392880934
2013-09-01,Vancouver,195.14272105165392
2013-10-01,Vancouver,196.9583786540813
2013-11-01,Vancouver,196.9583786540813
2013-12-01,Vancouver,199.5051872057344
2014-01-01,Vancouver,203.41269534260132
2014-02-01,Vancouver,201.09294250424674
2014-03-01,Vancouver,202.77220574839617
2014-04-01,Vancouver,199.4920538325376
2014-05-01,Vancouver,198.02323331735096
2014-06-01,Vancouver,197.79995521286793
2014-07-01,Vancouver,199.57982238241354
2014-08-01,Vancouver,201.65086099851413
2014-09-01,Vancouver,202.89951416001836
2014-10-01,Vancouver,204.76210888556287
2014-11-01,Vancouver,203.65714671479077
2014-12-01,Vancouver,205.78558527382393
2015-01-01,Vancouver,211.96532175040392
2015-02-01,Vancouver,210.9672931728069
2015-03-01,Vancouver,206.27348889762635
2015-04-01,Vancouver,211.37457131117984
2015-05-01,Vancouver,212.51102665039392
2015-06-01,Vancouver,214.52454636641517
2015-07-01,Vancouver,219.18572788284374
2015-08-01,Vancouver,212.615594898167
2015-09-01,Vancouver,222.49402182413309
2015-10-01,Vancouver,223.4621619437432
2015-11-01,Vancouver,226.08931254991722
2015-12-01,Vancouver,230.57697949623412
2016-01-01,Vancouver,236.67117320114164
2016-02-01,Vancouver,243.82608013045237
2016-03-01,Vancouver,244.26060372893835
2016-04-01,Vancouver,251.56138561772673
2016-05-01,Vancouver,256.46563663422575
2016-06-01,Vancouver,264.5041285298007
2016-07-01,Vancouver,269.40497153951657
2016-08-01,Vancouver,271.555886793982
2016-09-01,Vancouver,268.35626728262037
2016-10-01,Vancouver,267.63613199819906
2016-11-01,Vancouver,261.2577334372491
2016-12-01,Vancouver,265.4176880167089
2017-01-01,Vancouver,262.1687343319996
2017-02-01,Vancouver,269.1311946692495
2017-03-01,Vancouver,265.7853328655044
2017-04-01,Vancouver,268.0369025592513
2017-05-01,Vancouver,274.1662597776445
2017-06-01,Vancouver,283.2753223988981
2017-07-01,Vancouver,290.5812686356069
2017-08-01,Vancouver,294.77276478918515
2017-09-01,Vancouver,297.34677697106696
2017-10-01,Vancouver,295.8078815941961
2017-11-01,Vancouver,298.1338887420923
2017-12-01,Vancouver,304.4398214603544
2018-01-01,Vancouver,305.54519622748285
2018-02-01,Vancouver,299.85449878064435
2018-03-01,Vancouver,303.3177099951258
2018-04-01,Vancouver,304.505922398967
2018-05-01,Vancouver,308.710044070935
2018-06-01,Vancouver,306.2060459579707
2018-07-01,Vancouver,306.10509182575976
2018-08-01,Vancouver,303.7123098949797
2018-09-01,Vancouver,305.2623878438602
2018-10-01,Vancouver,299.3953024079795
2018-11-01,Vancouver,300.00445021953846
2018-12-01,Vancouver,295.2156574773837
2019-01-01,Vancouver,297.7484034199175
2019-02-01,Vancouver,291.4010795561512
2019-03-01,Vancouver,287.2346654072756
2019-04-01,Vancouver,288.6961895869459
2019-05-01,Vancouver,285.2587789630249
2019-06-01,Vancouver,282.8591281625554
2019-07-01,Vancouver,278.07837749860687
2019-08-01,Vancouver,278.2723563759487
2019-09-01,Vancouver,279.1830519122317
2019-10-01,Vancouver,281.3255733397963
2019-11-01,Vancouver,282.6009934765695
2019-12-01,Vancouver,277.6366695260704
2020-01-01,Vancouver,282.068221700636
2020-02-01,Vancouver,287.2763920382967
2020-03-01,Vancouver,286.26235462462193
2020-04-01,Vancouver,289.3752447347562
2020-05-01,Vancouver,290.6308608838261
2020-06-01,Vancouver,286.3730059565128
2020-07-01,Vancouver,286.3730059565128
2020-08-01,Vancouver,290.5712851239441
2020-09-01,Vancouver,292.97847212905117
2020-10-01,Vancouver,297.8029107400535
2020-11-01,Vancouver,298.1145270179402
2020-12-01,Vancouver,298.12043335852854
2021-01-01,Vancouver,299.9116379145322
2021-02-01,Vancouver,303.7736409658656
2021-03-01,Vancouver,308.08295811161133
2021-04-01,Vancouver,313.5237793541428
2021-05-01,Vancouver,319.5391089453906
2021-06-01,Vancouver,329.95589938002536
2021-07-01,Vancouver,328.63779321363893
2021-08-01,Vancouver,323.0911089696904
2021-09-01,Vancouver,323.1880382975054
2021-10-01,Vancouver,321.2404263689878
2021-11-01,Vancouver,323.6546201158842
2021-12-01,Vancouver,330.7393130091542
2022-01-01,Vancouver,331.9353343539755
2022-02-01,Vancouver,335.1748667980664
2022-03-01,Vancouver,337.76665057486315
2022-04-01,Vancouver,347.45857162031103
2022-05-01,Vancouver,341.4607911777102
2022-06-01,Vancouver,339.318126204046
2022-07-01,Vancouver,332.74260890944663
2022-08-01,Vancouver,327.2449425379588
2022-09-01,Vancouver,314.17176635625503
2022-10-01,Vancouver,311.5376154796552
2022-11-01,Vancouver,305.1984568719262
2022-12-01,Vancouver,306.55842742060895
2023-01-01,Vancouver,293.357968701884
2023-02-01,Vancouver,305.95847918455405
2023-03-01,Vancouver,307.6904087813847
2023-04-01,Vancouver,304.3399388741003
2023-05-01,Vancouver,301.9949834144556
2023-06-01,Vancouver,313.5377803934693
2023-07-01,Vancouver,320.3538619748974
2023-08-01,Vancouver,323.15640924156537
2023-09-01,Vancouver,320.2792620728627
2023-10-01,Vancouver,316.49762328919235
2023-11-01,Vancouver,314.66021617155116
2023-12-01,Vancouver,310.6592580177996
2024-01-01,Vancouver,303.08390977644655
2024-02-01,Vancouver,303.6817704971716
2024-03-01,Vancouver,314.6061828986913
2024-04-01,Vancouver,317.0483701990551
2024-05-01,Vancouver,319.2428129146395
2024-06-01,Vancouver,319.72373253307927
2024-07-01,Vancouver,318.92394931788596
2024-08-01,Vancouver,322.099883491372
2024-09-01,Vancouver,315.2134066951837
2024-10-01,Vancouver,311.66732535618286
2024-11-01,Vancouver,313.6785240122693
2024-12-01,Vancouver,315.6964864798966
2025-01-01,Vancouver,308.3152710005955
2025-02-01,Vancouver,304.8873308014411
2025-03-01,Vancouver,310.79815358015446
2025-04-01,Vancouver,309.3866819133473
2025-05-01,Vancouver,300.35950865096146
2025-06-01,Vancouver,301.03594830741156
2025-07-01,Vancouver,299.9048324942806
2025-08-01,Vancouver,299.1037213159266
2025-09-01,Vancouver,292.48152869395176
2025-10-01,Vancouver,291.43868611503206
2025-11-01,Vancouver,290.4503980821134
2025-12-01,Vancouver,290.2397581254723
1999-02-01,Toronto,100.0
1999-03-01,Toronto,101.22143369129336
1999-04-01,Toronto,101.63029210704838
1999-05-01,Toronto,102.68783532652694
1999-06-01,Toronto,106.31823687996575
1999-07-01,Toronto,102.77270694718592
1999-08-01,Toronto,103.00443067363973
1999-09-01,Toronto,102.8777763814152
1999-10-01,Toronto,103.2035621235727
1999-11-01,Toronto,103.4301012616771
1999-12-01,Toronto,102.85509764819767
2000-01-01,Toronto,106.01429148951887
2000-02-01,Toronto,103.51666171329595
2000-03-01,Toronto,104.84752660396146
2000-04-01,Toronto,104.7772756312783
2000-05-01,Toronto,105.76921903143803
2000-06-01,Toronto,105.0904546878973
2000-07-01,Toronto,105.72703479295416
2000-08-01,Toronto,106.33506950668432
2000-09-01,Toronto,105.68011655515654
2000-10-01,Toronto,106.63320521558161
2000-11-01,Toronto,106.18937841766352
2000-12-01,Toronto,106.24839209739001
2001-01-01,Toronto,106.78860601809504
2001-02-01,Toronto,106.7429694375673
2001-03-01,Toronto,107.63212931435204
2001-04-01,Toronto,106.93130954366022
2001-05-01,Toronto,106.27067975871319
2001-06-01,Toronto,107.10030936859103
2001-07-01,Toronto,108.28403724405578
2001-08-01,Toronto,108.28403724405578
2001-09-01,Toronto,108.63010409508556
2001-10-01,Toronto,110.15454333358619
2001-11-01,Toronto,112.01428502450004
2001-12-01,Toronto,111.19762876829347
2002-01-01,Toronto,111.248548256325
2002-02-01,Toronto,111.91266047430912
2002-03-01,Toronto,112.61995720938643
2002-04-01,Toronto,112.8706058138606
2002-05-01,Toronto,114.36352723699095
2002-06-01,Toronto,114.36608151296997
2002-07-01,Toronto,114.63088537706538
2002-08-01,Toronto,114.75623296465773
