date,tsx_cad,sp500_usd,vt_usd,usd_cad,sp500_cad,vt_cad,tsx_cad_index_1999,sp500_cad_index_1999,tsx_cad_index_2008,sp500_cad_index_2008,vt_cad_index_2008
2007-05-01,14056.8,1530.619995,,1.0950863636363637,1676.1610844336592,,208.88017118402283,86.20724857157815,103.41281109991245,130.56147476284377,
2007-06-01,13906.6,1503.349976,,1.065104761904762,1601.2252182470097,,206.64824060865428,82.35319486321295,102.30782246614041,124.72448374042912,
2007-07-01,13868.6,1455.27002,,1.0501857142857143,1528.3037854322856,,206.08357108892056,78.60274620810735,102.0282647558652,119.04440328842001,
2007-08-01,13660.5,1473.98999,,1.0578521739130435,1559.2635152475652,,202.9912624821683,80.19504729938133,100.49731845301591,121.45595431444079,
2007-09-01,14098.9,1526.75,,1.026745,1567.58292875,,209.50576557299095,80.62292607215244,103.72253161577001,122.10397967794981,
2007-10-01,14625.0,1549.380005,,0.9754130434782609,1511.285466181413,,217.3234664764622,77.72747085924304,107.59293454671189,117.71879271315149,
2007-11-01,13689.1,1481.140015,,0.9672380952380953,1432.615046889524,,203.41625059438897,73.68134399583501,100.70772241390726,111.59090556772789,
2007-12-01,13833.1,1468.359985,,1.00207,1471.39949016895,,205.55605087969568,75.67608076281434,101.76709900021335,114.61194821061244,
2008-01-01,13155.1,1378.550049,,1.0099428571428573,1392.2567752014859,,195.48115786970993,71.6056630892439,96.77920090635553,108.44727246503587,
2008-02-01,13582.7,1330.630005,,0.998555,1328.7072446427749,,201.8351759391346,68.33722413766607,99.92496082513665,103.49719904590795,
2008-03-01,13350.1,1322.699951,,1.0029428571428571,1326.5924679986572,,198.3788040893961,68.22845829318615,98.21377336697836,103.33247242147176,
2008-04-01,13937.0,1385.589966,,1.0137181818181817,1404.5977410790363,,207.09997622444126,72.24037578058336,102.53146863436058,109.40854923010008,
2008-05-01,14714.7,1400.380005,,0.9993047619047618,1399.4064074727141,,218.6563837375178,71.97337841930683,108.25283787859838,109.00417987805994,
2008-06-01,14467.0,1280.0,,1.0166238095238096,1301.2784761904763,,214.9756300523062,66.9265252007089,106.43056301451492,101.36068573980725,
2008-07-01,13592.9,1267.380005,33.06,1.0129636363636363,1283.8098585193636,33.48857781818182,201.98674512601045,66.02809039049833,100.0,100.0,100.0
2008-08-01,13771.3,1282.829956,32.45,1.0534571428571429,1351.4063802193143,34.18468428571429,204.63771992391818,69.5046716110501,101.31244988192365,105.2653063264299,102.07863848776087
2008-09-01,11752.9,1166.359985,29.49,1.0582047619047619,1234.2476902221667,31.206458428571427,174.64485259153588,63.47904053972789,86.46352139720001,96.13944635427885,93.18537979725323
2008-10-01,9762.8,968.75,23.17,1.1846954545454547,1147.6737215909093,27.449393681818187,145.07251545411316,59.02642336412719,71.82278983881291,89.39592681696166,81.96643593182151
2008-11-01,9270.6,896.2399902,21.59,1.2170944444444443,1090.8087129613632,26.27706905555555,137.75855920114122,56.1017784839434,68.20178181256392,84.9665318990001,78.46576584476229
2008-12-01,8987.7,903.25,22.61,1.2336954545454546,1114.335419318182,27.893854227272726,133.55474322396577,57.31178905023576,66.12054822738342,86.79910127839032,83.29363635182033
2009-01-01,8694.9,825.8800049,20.29,1.22482,1011.554347601618,24.8515978,129.20381597717545,52.025618478559,63.966482501894376,78.79315935213788,74.209176438981
2009-02-01,8123.0,735.0900269,18.36,1.2451999999999999,915.3341014958798,22.861871999999998,120.70553970518307,47.07688010807089,59.75913896225236,71.29826083058342,68.26767061928707
2009-03-01,8720.4,797.8699951,19.98,1.2645181818181819,1008.9211155311336,25.265073272727275,129.5827389443652,51.89018776503447,64.15408043905273,78.58804859893637,75.44385255742397
2009-04-01,9324.8,872.8099976,22.39,1.224181818181818,1068.4781297892362,27.409430909090908,138.56395625297193,54.95328616292146,68.60051938879856,83.22713232795451,81.8471033852313
2009-05-01,10370.1,919.1400146,24.76,1.1527850000000002,1059.5708217306612,28.542956600000007,154.09682596291012,54.49517117204119,76.29056345592184,82.53331400279785,85.231916252064
2009-06-01,10374.9,919.3200073,24.33,1.1263545454545456,1035.4802689496612,27.404206090909092,154.168152639087,53.256161215835164,76.32587600879872,80.65682484662452,81.83150159344969
2009-07-01,10787.2,987.4799805,26.8,1.1228608695652174,1108.8026295824739,30.092671304347824,160.29481692819783,57.02723013494414,79.35907716528483,86.36813483121807,89.85950812163105
2009-08-01,10868.2,1020.619995,27.52,1.0872380952380953,1109.6569393257143,29.920792380952385,161.49845458868285,57.071168449153085,79.954976495082,86.43467971226656,89.34626171168013
2009-09-01,11395.0,1057.079956,28.96,1.0816380952380953,1143.3779501222095,31.32423923809524,169.32655729909652,58.80548598391471,83.83052917331842,89.06131562511007,93.53708422066373
2009-10-01,10910.8,1036.189941,28.23,1.0546761904761905,1092.8448595836287,29.77350885714286,162.13147883975273,56.20650027925529,80.2683754018642,85.12513378297487,88.90645944653419
2009-11-01,11447.2,1095.630005,29.73,1.0593,1160.6008642964998,31.492988999999998,170.10223490252022,59.691283928479,84.21455318585438,90.40286274441274,94.04098666412057
2009-12-01,11746.1,1115.099976,29.74,1.053690909090909,1174.9707074386909,31.336767636363632,174.543806466952,60.4303445421622,86.41349528062446,91.5221751602532,93.57449518011508
2010-01-01,11094.3,1073.869995,28.65,1.0438105263157895,1120.9168046756843,29.905171578947368,164.85823823109843,57.650278667211474,81.61834487121953,87.31174614661813,89.2996165477982
2010-02-01,11629.6,1104.48999,29.25,1.0572105263157894,1167.678443638421,30.92340789473684,172.81264859724203,60.05529347820568,85.55643019517542,90.95415772746294,92.3401646454742
2010-03-01,12037.7,1169.430054,31.2,1.0229,1196.2100022365998,31.914479999999998,178.87690204469806,61.52271041506816,88.55873286789428,93.17657083707131,95.2995978905763
2010-04-01,12210.7,1186.689941,31.06,1.005209090909091,1192.8715167835728,31.221794363636363,181.4476343319068,61.351007559075086,89.83145612783144,92.91652567299403,93.23117432202582
2010-05-01,11763.0,1089.410034,27.99,1.0402799999999999,1133.29147016952,29.117437199999994,174.79493580599143,58.28672457573683,86.53782489387842,88.27564788110922,86.94736861650595
2010-06-01,11294.4,1030.709961,27.2,1.0376227272727272,1069.4880807599864,28.22333818181818,167.83166904422254,55.00522931754372,83.09043691927404,83.30580059522539,84.27750600533116
2010-07-01,11713.4,1101.599976,29.7,1.0422285714285715,1148.1189692722287,30.954188571428574,174.0578934854969,59.04932305908842,86.17292851415077,89.43060856351195,92.43207860150676
2010-08-01,11913.9,1049.329956,28.52,1.0403954545454546,1091.718116540782,29.672078363636363,177.03726818830242,56.14855034921988,87.64796327494501,85.03736821275669,88.60357858352116
2010-09-01,12368.7,1141.199951,31.39,1.032957142857143,1178.8106408136716,32.42452471428572,183.79547075606277,60.62783754807286,90.9938276600284,91.82127968492242,96.82263872275162
2010-10-01,12676.2,1183.26001,32.58,1.0179,1204.440364179,33.163182,188.36483594864478,61.94600914476172,93.25603807870286,93.81765969363238,99.02833790091512
2010-11-01,12952.9,1180.550049,31.72,1.0129,1195.7791446320998,32.129188,192.47652163575844,61.5005508213662,95.29165961641739,93.1430099790018,95.9407358963934
2010-12-01,13443.2,1257.640015,33.5,1.0080619047619048,1267.7789890256904,33.770073809523815,199.7622444127437,65.2036009281824,98.89868975715264,98.75130500149284,100.84057314368593
2011-01-01,13552.0,1286.119995,34.62,0.9939450000000001,1278.332538430275,34.4103759,201.37898240608655,65.74638435471736,99.69910762236167,99.57335425859671,102.75257458475204
2011-02-01,14136.5,1327.219971,35.64,0.9876368421052631,1310.811340937479,35.199377052631576,210.06449120304325,67.4168134244817,103.99914661330547,102.10323064891062,105.10860521978012
2011-03-01,14116.1,1325.829956,35.62,0.9765608695652174,1294.753654726974,34.78509817391304,209.76135282929147,66.59094474187765,103.84906826357879,100.85244681172895,103.87153005651768
2011-04-01,13944.8,1363.609985,37.17,0.957952380952381,1306.2734318211906,35.60709000000001,207.2158820732287,67.18342257510803,102.5888515327855,101.74975859180068,106.32607390292937
2011-05-01,13802.9,1345.199951,36.32,0.9680428571428572,1302.2112039944716,35.159316571428576,205.10728720874937,66.97449666263782,101.54492418836305,101.4333388509986,104.98898090661729
2011-06-01,13300.9,1320.640015,35.84,0.9766454545454546,1289.7970677405908,35.002973090909094,197.64770565858296,66.33602071913901,97.85181969999044,100.46636261448656,104.52212477027038
2011-07-01,12945.6,1292.280029,35.07,0.955315,1234.5344959041352,33.50289705,192.36804564907274,63.49379134676357,95.23795510891716,96.16178655365223,100.04275855456129
2011-08-01,12768.7,1218.890015,32.52,0.9817086956521739,1196.5949267691087,31.9251667826087,189.73936043747028,61.54250760828751,93.93654039976754,93.20655382325532,95.33150961482664
2011-09-01,11623.8,1131.420044,29.04,1.0025,1134.2485941099999,29.112599999999997,172.7264621968616,58.335950764208235,85.51376086044921,88.35020128433545,86.93292428857343
2011-10-01,12252.1,1253.300049,32.31,1.0198,1278.1153899701999,32.949738,182.06282691393247,65.73521611352116,90.13602689639445,99.55643987998883,98.39097431635551
2011-11-01,12204.1,1246.959961,31.91,1.024755,1277.828454834555,32.69993205,181.34956015216358,65.72045864850651,89.78290136762575,99.53408959706019,97.64503057590687
2011-12-01,11955.1,1257.599976,30.85,1.0235238095238095,1287.1835182925713,31.575709523809525,177.6494888254874,66.20160230970814,87.95106268713815,100.26278500284292,94.28799782195067
2012-01-01,12452.2,1312.410034,33.31,1.012985,1329.45167829149,33.74253035,185.03625772705658,68.37551137461236,91.60811894444895,103.55518533132046,100.7583258184237
2012-02-01,12644.0,1365.680054,34.9,0.996745,1361.2347654242299,34.7864005,187.88635282929147,70.01015885466049,93.01914970315386,106.03087025629804,103.87541892302623
2012-03-01,12392.2,1408.469971,35.3,0.9937727272727273,1399.699044362409,35.08017727272727,184.14467427484547,71.98842913330171,91.16671203348808,109.02697428859926,104.75266361917983
2012-04-01,12292.7,1397.910034,34.89,0.9928238095238096,1387.8783653274381,34.639622714285714,182.66613171659534,71.38047550323822,90.43471223947796,108.10622430708689,103.43712683874848
2012-05-01,11513.2,1310.329956,31.77,1.009731818181818,1323.0818488899815,32.079179863636355,171.08297669995244,68.04790236872738,84.70010078791135,103.05901922391459,95.79140696210675
2012-06-01,11596.6,1362.160034,33.4,1.028,1400.300514952,34.3352,172.3222776985259,72.01936358531046,85.31365639414695,109.07382473032156,102.52809237350931
2012-07-01,11664.7,1379.319946,33.64,1.0142,1398.9062892332001,34.117688,173.33422491678553,71.947656656769,85.81465323808753,108.9652240906281,101.87858136357353
2012-08-01,11949.3,1406.579956,34.48,0.9923826086956522,1395.8654860742956,34.217352347826086,177.56330242510697,71.79126400679556,87.90839335241192,108.72836633955805,102.1761883517448
