date,canada_house_index_2010,canada_house_real_index,tsx_cad,tsx_real,tsx_real_index,sp500_usd,usd_cad,sp500_cad,sp500_real,sp500_real_index
2006-08-01,88.764,151.59728448827974,12073.8,10061.5,149.51111507370422,1303.819946,1.118213043478261,1457.948469964322,1214.9570583036016,62.48689705402678
2006-09-01,90.9982,155.41300542248408,11761.3,9854.935439560439,146.44162267535123,1335.849976,1.11612,1490.9688752131199,1249.3008432417625,64.25324471150937
2006-10-01,90.9982,155.41300542248408,12344.6,10362.66880733945,153.98640048947112,1377.939941,1.1285380952380952,1555.0577163686335,1305.3924866764216,67.13811436590407
2006-11-01,90.9982,155.41300542248408,12752.4,10685.390109890108,158.78195003997425,1400.630005,1.1358809523809523,1590.948944012738,1333.0753514392445,68.56188182235256
2006-12-01,91.8116,156.80218607232825,12908.4,10796.330895795247,160.43049952144622,1418.300049,1.153235,1635.6332570085149,1368.0113621232092,70.35868845693057
2007-01-01,91.8116,156.80218607232825,13034.1,10901.463893967093,161.9927468789689,1438.23999,1.1762619047619047,1691.746910142143,1414.9437136929257,72.77248324992105
2007-02-01,91.8116,156.80218607232825,13045.0,10831.374773139745,160.95124187380742,1406.819946,1.1709894736842106,1647.3713481349896,1367.8264823443878,70.34917983798175
2007-03-01,93.7553,160.1217710601597,13165.5,10842.873537353737,161.1221103387086,1420.859985,1.1681590909090909,1659.7905083867045,1366.9741810745586,70.30534482229717
2007-04-01,93.7553,160.1217710601597,13416.7,11000.251344086024,163.4607011425051,1482.369995,1.1349857142857143,1682.4687676107858,1379.443478820671,70.94665779650653
2007-05-01,93.7553,160.1217710601597,14056.8,11473.659232827833,170.49541180497846,1530.619995,1.0950863636363637,1676.1610844336592,1368.1421875618182,70.36541698750581
2007-06-01,96.4194,164.6717048802357,13906.6,11371.34852546917,168.97510291056182,1503.349976,1.065104761904762,1601.2252182470097,1309.3128460196729,67.33974378895428
2007-07-01,96.4194,164.6717048802357,13868.6,11330.150892857144,168.3629174521092,1455.27002,1.0501857142857143,1528.3037854322856,1248.5696104201263,64.2156364110877
2007-08-01,96.4194,164.6717048802357,13660.5,11190.114145031333,166.28201000105994,1473.98999,1.0578521739130435,1559.2635152475652,1277.283900135651,65.69245145831147
2007-09-01,98.4359,168.1156227317365,14098.9,11528.591152815012,171.3116849859577,1526.75,1.026745,1567.58292875,1281.80373530496,65.92491273996379
2007-10-01,98.4359,168.1156227317365,14625.0,11990.927419354839,178.18187439602409,1549.380005,0.9754130434782609,1511.285466181413,1239.091578455191,63.728168312013786
2007-11-01,98.4359,168.1156227317365,13689.1,11193.5,166.33232287208745,1481.140015,0.9672380952380953,1432.615046889524,1171.4412581804418,60.24882015745221
2007-12-01,98.7641,168.67614533965246,13833.1,11301.148660714285,167.9319522811799,1468.359985,1.00207,1471.39949016895,1202.0808334862404,61.82465526604921
2008-01-01,98.7641,168.67614533965246,13155.1,10766.472719141324,159.98681525114898,1378.550049,1.0099428571428573,1392.2567752014859,1139.4588097579244,58.60391925461374
2008-02-01,98.7641,168.67614533965246,13582.7,11076.800802139038,164.5982049771017,1330.630005,0.998555,1328.7072446427749,1083.5714160856853,55.729554443818586
2008-03-01,99.9306,170.66837453567308,13350.1,10848.438277087034,161.2048008364098,1322.699951,1.0029428571428571,1326.5924679986572,1078.0036485069018,55.44319657039549
2008-04-01,99.9306,170.66837453567308,13937.0,11235.555066079294,166.95724955538654,1385.589966,1.0137181818181817,1404.5977410790363,1132.340910209091,58.23783598170377
2008-05-01,99.9306,170.66837453567308,14714.7,11748.647905759164,174.58166764382966,1400.380005,0.9993047619047618,1399.4064074727141,1117.327105442874,57.46565554421096
2008-06-01,98.653,168.48640109303616,14467.0,11470.801559792028,170.45294757180255,1280.0,1.0166238095238096,1301.2784761904763,1031.7762614508542,53.06565906295376
2008-07-01,98.653,168.48640109303616,13592.9,10740.503886010363,159.6009255529357,1267.380005,1.0129636363636363,1283.8098585193636,1014.4093441668547,52.17245484223314
2008-08-01,98.653,168.48640109303616,13771.3,10900.293685121107,161.97535789825704,1282.829956,1.0534571428571429,1351.4063802193143,1069.6685448967755,55.01451083400591
2008-09-01,95.68,163.40890653686864,11752.9,9294.64433880726,138.11585144447304,1166.359985,1.0582047619047619,1234.2476902221667,976.0904378161473,50.20166127385568
2008-10-01,95.68,163.40890653686864,9762.8,7801.713537117904,115.93131147643103,968.75,1.1846954545454547,1147.6737215909093,917.1366421447003,47.16958722984836
2008-11-01,95.68,163.40890653686864,9270.6,7434.354951796669,110.47246421476267,896.2399902,1.2170944444444443,1090.8087129613632,874.7501948813738,44.98959448975304
2008-12-01,93.3232,159.38380086247383,8987.7,7258.380847308033,107.85753755510032,903.25,1.2336954545454546,1114.335419318182,899.9266625561663,46.28445452865465
2009-01-01,93.3232,159.38380086247383,8694.9,7040.560619469026,104.62078904346505,825.8800049,1.22482,1011.554347601618,819.0904673057348,42.12693885653228
2009-02-01,93.3232,159.38380086247383,8123.0,6531.234622144112,97.05234519353469,735.0900269,1.2451999999999999,915.3341014958798,735.9672257194466,37.851797274942776
2009-03-01,90.6825,154.87383117714873,8720.4,6999.26842105263,104.00719836324043,797.8699951,1.2645181818181819,1008.9211155311336,809.7919479920942,41.64870333772504
2009-04-01,90.6825,154.87383117714873,9324.8,7490.949956101843,111.3134503700345,872.8099976,1.224181818181818,1068.4781297892362,858.3472245453477,44.1459673740765
2009-05-01,90.6825,154.87383117714873,10370.1,8272.573234524849,122.92815671845054,919.1400146,1.1527850000000002,1059.5708217306612,845.2548403518351,43.47260821483669
2009-06-01,91.9593,157.0544383245805,10374.9,8247.639878366637,122.5576539224714,919.3200073,1.1263545454545456,1035.4802689496612,823.1663302249696,42.336566040390245
2009-07-01,91.9593,157.0544383245805,10787.2,8605.307759372276,127.87249999067217,987.4799805,1.1228608695652174,1108.8026295824739,884.5286888125227,45.49251575716991
2009-08-01,91.9593,157.0544383245805,10868.2,8669.924149956409,128.83268173377922,1020.619995,1.0872380952380953,1109.6569393257143,885.2102000723877,45.527566809917246
2009-09-01,95.0574,162.34558729345457,11395.0,9090.170008718394,135.07741929265325,1057.079956,1.0816380952380953,1143.3779501222095,912.1105704985368,46.91108951637485
2009-10-01,95.0574,162.34558729345457,10910.8,8711.502617801047,129.45052629875542,1036.189941,1.0546761904761905,1092.8448595836287,872.5593774162481,44.87691776223263
2009-11-01,95.0574,162.34558729345457,11447.2,9092.177083333334,135.10724386788712,1095.630005,1.0593,1160.6008642964998,921.8314156521677,47.411045828609616
2009-12-01,97.6107,166.70628922761622,11746.1,9362.091898954704,139.11810358646431,1115.099976,1.053690909090909,1174.9707074386909,936.4966875491309,48.16530074571291
2010-01-01,97.6107,166.70628922761622,11094.3,8819.534752389227,131.05585402385321,1073.869995,1.0438105263157895,1120.9168046756843,891.0850358629464,45.82971761989445
2010-02-01,97.6107,166.70628922761622,11629.6,9205.089965397925,136.7850981543914,1104.48999,1.0572105263157894,1167.678443638421,924.2437508037675,47.53511551259359
2010-03-01,100.2438,171.20327910849235,12037.7,9528.110294117647,141.58509115129644,1169.430054,1.0229,1196.2100022365998,946.8271211474818,48.69660902230741
2010-04-01,100.2438,171.20327910849235,12210.7,9631.715948275862,143.12464259801266,1186.689941,1.005209090909091,1192.8715167835728,940.9288257387665,48.39325165220147
2010-05-01,100.2438,171.20327910849235,11763.0,9254.638865004299,137.52138113712994,1089.410034,1.0402799999999999,1133.29147016952,891.6265650946782,45.8575692061902
2010-06-01,101.3371,173.07049229324113,11294.4,8893.611015490533,132.15660686356588,1030.709961,1.0376227272727272,1069.4880807599864,842.152834677614,43.313067836103706
2010-07-01,101.3371,173.07049229324113,11713.4,9176.165239726028,136.35528470824457,1101.599976,1.0422285714285715,1148.1189692722287,899.4253911678846,46.25867345810437
2010-08-01,101.3371,173.07049229324113,11913.9,9341.23264781491,138.80814086743501,1049.329956,1.0403954545454546,1091.718116540782,855.9743587273482,44.02392765170197
2010-09-01,99.7146,170.29947483028053,12368.7,9681.232249786142,143.86044118203372,1141.199951,1.032957142857143,1178.8106408136716,922.6789874632245,47.454637601785
2010-10-01,99.7146,170.29947483028053,12676.2,9879.661839863715,146.80905016440374,1183.26001,1.0179,1204.440364179,938.7248153524574,48.27989639476744
2010-11-01,99.7146,170.29947483028053,12952.9,10086.726382978724,149.8859721674204,1180.550049,1.0129,1195.7791446320998,931.1812062454225,47.89191829919155
2010-12-01,98.7219,168.6040732675804,13443.2,10468.534468085107,155.55953501077485,1257.640015,1.0080619047619048,1267.7789890256904,987.2491701774526,50.77557008449949
2011-01-01,98.7219,168.6040732675804,13552.0,10526.383701188455,156.41915866007568,1286.119995,0.9939450000000001,1278.332538430275,992.9323197484733,51.06786221100711
2011-02-01,98.7219,168.6040732675804,14136.5,10952.495766299746,162.7510664274213,1327.219971,0.9876368421052631,1310.811340937479,1015.5735621996556,52.2323321620667
2011-03-01,100.5969,171.8063276546689,14116.1,10817.61432160804,160.74676535913036,1325.829956,0.9765608695652174,1294.753654726974,992.2107153058469,51.0307491112379
2011-04-01,100.5969,171.8063276546689,13944.8,10650.661101836393,158.26588655843423,1363.609985,0.957952380952381,1306.2734318211906,997.6963189619277,51.31288118215679
2011-05-01,100.5969,171.8063276546689,13802.9,10472.349502487563,155.6162253698223,1345.199951,0.9680428571428572,1302.2112039944716,987.9960627321241,50.813983786329686
2011-06-01,102.5685,175.1735621877802,13300.9,10158.867696160267,150.95797218497776,1320.640015,0.9766454545454546,1289.7970677405908,985.1121176816699,50.665658562614524
2011-07-01,102.5685,175.1735621877802,12945.6,9871.02,146.68063480741796,1292.280029,0.955315,1234.5344959041352,941.332553126903,48.41401590190722
2011-08-01,102.5685,175.1735621877802,12768.7,9711.854114713216,144.31547364944743,1218.890015,0.9817086956521739,1196.5949267691087,910.1283108842349,46.809139203310956
2011-09-01,103.7585,177.20592630545235,11623.8,8819.05223880597,131.04868400508155,1131.420044,1.0025,1134.2485941099999,860.5617442874377,44.259863141998785
2011-10-01,103.7585,177.20592630545235,12252.1,9280.357201986755,137.9035485316624,1253.300049,1.0198,1278.1153899701999,968.1089253499445,49.791161211814455
2011-11-01,103.7585,177.20592630545235,12204.1,9236.353598014888,137.24966711267962,1246.959961,1.024755,1277.828454834555,967.091014204812,49.738808654576886
2011-12-01,103.6796,177.0711754408437,11955.1,9100.59608985025,135.23234798279614,1257.599976,1.0235238095238095,1287.1835182925713,979.8443587668075,50.39473054357981
2012-01-01,103.6796,177.0711754408437,12452.2,9439.737365368683,140.27189380302963,1312.410034,1.012985,1329.45167829149,1007.8279085639712,51.83396264106901
2012-02-01,103.6796,177.0711754408437,12644.0,9545.59405940594,141.84489508151952,1365.680054,0.996745,1361.2347654242299,1027.664860035619,52.85420408582042
2012-03-01,105.5386,180.24610392382905,12392.2,9317.060805258834,138.44895395356087,1408.469971,0.9937727272727273,1399.699044362409,1052.3620588262977,54.12441467294252
2012-04-01,105.5386,180.24610392382905,12292.7,9204.435761047464,136.7753768581708,1397.910034,0.9928238095238096,1387.8783653274381,1039.205158980856,53.44773738581258
2012-05-01,105.5386,180.24610392382905,11513.2,8627.82800982801,128.20714470143855,1310.329956,1.009731818181818,1323.0818488899815,991.4986828291017,50.99412831071708
2012-06-01,106.9303,182.6229452201016,11596.6,8726.060032894737,129.6668454721638,1362.160034,1.028,1400.300514952,1053.6800749844408,54.19220203993345
2012-07-01,106.9303,182.6229452201016,11664.7,8784.527160493828,130.53565086325824,1379.319946,1.0142,1398.9062892332001,1053.4973289287063,54.18280316127048
2012-08-01,106.9303,182.6229452201016,11949.3,8976.690886699507,133.39115083659513,1406.579956,0.9923826086956522,1395.8654860742956,1048.6181607208377,53.93186089180454
2012-09-01,106.0767,181.16510823619828,12317.5,9238.125,137.27598965763192,1440.670044,0.9783000000000001,1409.4075040452,1057.0556280339,54.3658113329207
2012-10-01,106.0767,181.16510823619828,12422.9,9301.925941080195,138.22405404600858,1412.160034,0.9871545454545455,1394.0201964723456,1043.8039932669362,53.68426169968756
2012-11-01,106.0767,181.16510823619828,12239.4,9187.080393765382,136.5174808869083,1416.180054,0.9969699999999999,1411.8890284363797,1059.7854479239436,54.5062096896193
2012-12-01,104.7044,178.8213995986508,12433.5,9386.676980198019,139.48343111326108,1426.189941,0.9898199999999999,1411.67132740062,1065.7419674682899,54.8125616063591
2013-01-01,104.7044,178.8213995986508,12685.2,9568.80296784831,142.18977306003788,1498.109985,0.9920571428571427,1486.210711404857,1121.0905201446367,57.65921309049082
2013-02-01,104.7044,178.8213995986508,12821.8,9561.488997555012,142.08108947864673,1514.680054,1.0097842105263157,1529.5000025283473,1140.5806864820195,58.661618903244715
2013-03-01,105.4775,180.14175312753514,12749.9,9492.399104963384,141.0544327294844,1569.189941,1.0244238095238094,1607.5155372256618,1196.80774333725,61.55345305437876
2013-04-01,105.4775,180.14175312753514,12456.5,9289.077017114914,138.03312257957253,1597.569946,1.0186727272727272,1627.4009339007634,1213.5874934956794,62.41645846973562
2013-05-01,105.4775,180.14175312753514,12650.4,9410.663414634146,139.8398629136077,1630.73999,1.0195590909090908,1662.6357817135,1236.8388132258963,63.61230552656985
2013-06-01,107.0699,182.86136373340165,12129.1,9022.867073170732,134.07731623232777,1606.280029,1.0314,1656.7172219106,1232.4359821530074,63.38586192503054
2013-07-01,107.0699,182.86136373340165,12486.6,9281.266450040619,137.9170597069754,1685.72998,1.0402136363636363,1753.519312423,1303.3876286491025,67.03500178566527
2013-08-01,107.0699,182.86136373340165,12653.9,9405.620227457352,139.7649225430538,1632.969971,1.0407181818181819,1699.4615391828092,1263.2065868011946,64.96843605125201
2013-09-01,107.4486,183.5081337261432,12787.2,9489.284671532847,141.0081531076564,1681.550049,1.034235,1739.117914927515,1290.586287233314,66.37661135306946
2013-10-01,107.4486,183.5081337261432,13361.3,9939.503658536585,147.69828308571954,1756.540039,1.0362818181818183,1820.270505324082,1354.1036685947438,69.64339682762345
