date,house_price_at_purchase,down_payment,initial_loan_amount,mortgage_type,mortgage_term_years,mortgage_rate,mortgage_payment,mortgage_interest,mortgage_principal,mortgage_balance,house_price,owner_networth,rent,maintenance_cost,property_tax,depreciation_cost,owner_monthly_cost,purchase_cost,sale_cost,owner_total_cost
2007-10-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,836.1430603931792,339.02067131001354,178834.49227008555,309800.0,130965.50772991445,746.0,248.66666666666666,258.1666666666667,258.1666666666667,1601.1430603931794,0,0,1601.1430603931794
2007-11-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,834.5609639270658,340.60276777612694,178493.88950230944,311400.0,132906.11049769056,746.0,248.66666666666666,259.5,259.5,1602.2276305937326,0,0,1602.2276305937326
2007-12-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,832.9714843441106,342.1922473590821,178151.69725495036,313400.0,135248.30274504964,746.0,248.66666666666666,261.1666666666667,261.1666666666667,1603.9714843441109,0,0,1603.9714843441109
2008-01-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,831.3745871897682,343.7891445134245,177807.90811043693,315000.0,137192.09188956307,746.0,248.66666666666666,262.5,262.5,1605.0412538564349,0,0,1605.0412538564349
2008-02-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,829.7702378487056,345.39349385448713,177462.51461658243,315600.0,138137.48538341757,746.0,248.66666666666666,263.0,263.0,1604.4369045153724,0,0,1604.4369045153724
2008-03-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,828.1584015440512,347.0053301591415,177115.50928642327,315600.0,138484.49071357673,746.0,248.66666666666666,263.0,263.0,1602.825068210718,0,0,1602.825068210718
2008-04-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,826.5390433366418,348.6246883665509,176766.88459805673,314600.0,137833.11540194327,746.0,248.66666666666666,262.1666666666667,262.1666666666667,1599.539043336642,0,0,1599.539043336642
2008-05-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,824.9121281242647,350.2516035789281,176416.6329944778,313100.0,136683.3670055222,746.0,248.66666666666666,260.9166666666667,260.9166666666667,1595.4121281242649,0,0,1595.4121281242649
2008-06-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,823.2776206408963,351.88611106229644,176064.74688341553,311500.0,135435.25311658447,746.0,248.66666666666666,259.5833333333333,259.5833333333333,1591.1109539742295,0,0,1591.1109539742295
2008-07-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,821.635485455939,353.5282462472537,175711.21863716826,309300.0,133588.78136283174,746.0,248.66666666666666,257.75,257.75,1585.8021521226058,0,0,1585.8021521226058
2008-08-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,819.9856869734518,355.1780447297409,175356.0405924385,307500.0,132143.9594075615,746.0,248.66666666666666,256.25,256.25,1581.1523536401185,0,0,1581.1523536401185
2008-09-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,818.3281894313797,356.8355422718131,174999.2050501667,305800.0,130800.7949498333,746.0,248.66666666666666,254.83333333333334,254.83333333333334,1576.6615227647128,0,0,1576.6615227647128
2008-10-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,816.6629569007779,358.50077480241487,174640.7042753643,301800.0,127159.29572463571,774.0,258.0,251.5,251.5,1577.6629569007778,0,0,1577.6629569007778
2008-11-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,814.9899532850333,360.1737784181595,174280.53049694613,298800.0,124519.46950305387,774.0,258.0,249.0,249.0,1570.9899532850332,0,0,1570.9899532850332
2008-12-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,813.3091423190818,361.8545893841109,173918.67590756202,295100.0,121181.32409243798,774.0,258.0,245.91666666666666,245.91666666666666,1563.1424756524152,0,0,1563.1424756524152
2009-01-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,811.6204875686227,363.54324413457005,173555.13266342744,292300.0,118744.86733657256,774.0,258.0,243.58333333333334,243.58333333333334,1556.787154235289,0,0,1556.787154235289
2009-02-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,809.923952429328,365.23977927386477,173189.89288415358,289600.0,116410.10711584642,774.0,258.0,241.33333333333334,241.33333333333334,1550.5906190959945,0,0,1550.5906190959945
2009-03-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,808.21950012605,366.9442315771428,172822.94865257645,287700.0,114877.05134742355,774.0,258.0,239.75,239.75,1545.71950012605,0,0,1545.71950012605
2009-04-01,236900,47380.0,189520.0,fixed,5,0.055999999999999994,1175.1637317031928,806.5070937120233,368.6566379911694,172454.29201458528,289000.0,116545.70798541472,774.0,258.0,240.83333333333334,240.83333333333334,1546.1737603786898,0,0,1546.1737603786898
