date,canada_house_real,canada_house_real_index_1999,bc_vancouver,bc_vancouver_real,bc_vancouver_real_index_1999,on_toronto,on_toronto_real,on_toronto_real_index_1999,qc_montreal,qc_montreal_real,qc_montreal_real_index_1999,ab_calgary,ab_calgary_real,ab_calgary_real_index_1999,on_ottawa,on_ottawa_real,on_ottawa_real_index_1999,ab_edmonton,ab_edmonton_real,ab_edmonton_real_index_1999
2001-01-01,60.2182,102.84479740403911,68.35,64.74519131334021,97.87632851600938,75.59,71.60335056876939,106.34687445235316,64.53,61.126659772492246,104.13400301957793,74.5,70.57083764219234,101.78975572218714,73.26,69.39623578076525,111.78517361592341,68.51,64.89675284384695,106.00580340386631
2001-02-01,60.2182,102.84479740403911,68.58,64.96306101344364,98.20568558343709,75.95,71.94436401240951,106.8533551350208,64.77,61.35400206825232,104.52129824233785,75.73,71.73596690796276,103.47031142068768,73.03,69.17836608066183,111.43422371240632,69.16,65.51247156153049,107.01155106424451
2001-03-01,59.9294,102.35156483497715,68.09,64.4989038262668,97.50401183109115,76.82,72.7684798345398,108.07735011813426,65.18,61.7423784901758,105.18292758121942,75.23,71.26233712512926,102.78715869771999,73.67,69.78461220268872,112.41077996567128,68.8,65.17145811789037,106.45452159080426
2001-04-01,59.9294,102.35156483497715,67.22,63.6747880041365,96.2581829238647,76.87,72.81584281282316,108.14769465739369,65.7,62.23495346432264,106.0220672305326,75.58,71.59387797311271,103.26536560379735,74.39,70.46663908996896,113.50940575059437,69.25,65.59772492244053,107.1508084326046
2001-05-01,59.9294,102.35156483497715,69.15,65.50299896587384,99.02191831575789,77.02,72.9579317476732,108.35872827517183,65.79,62.32020682523268,106.1673029390676,75.58,71.59387797311271,103.26536560379735,74.42,70.49505687693897,113.55518182496616,70.07,66.37447776628747,108.41959778877404
2001-06-01,61.4651,104.97433926817811,69.69,66.01451913133401,99.79519143058808,77.7,73.60206825232677,109.31541400909963,66.8,63.276938986556345,107.79717033484897,76.05,72.0390899689762,103.907529163387,76.68,72.63586349534644,117.00364609430807,70.43,66.7154912099276,108.97662726221434
2001-07-01,61.4651,104.97433926817811,69.49,65.82506721820062,99.50879398065095,78.32,74.18936918304031,110.18768629591611,68.51,64.89675284384695,110.55664879701355,76.44,72.40852119958635,104.44038828730183,76.45,72.41799379524302,116.65269619079098,71.18,67.42593588417787,110.13710533188154
2001-08-01,61.4651,104.97433926817811,69.47,65.80612202688727,99.48015423565724,78.32,74.18936918304031,110.18768629591611,69.15,65.50299896587384,111.5894360577067,76.74,72.69269906928645,104.85027992108242,77.59,73.49786970010341,118.39218701691917,71.61,67.83325749741468,110.80244609182404
2001-09-01,61.5748,105.16169249818539,69.79,66.10924508790073,99.93839015555666,78.73,74.57774560496381,110.76451151784316,69.04,65.39880041365046,111.41192574727505,77.77,73.66837642192347,106.25757453039589,76.91,72.85373319544983,117.35459599782514,72.0,68.20268872802481,111.40589468805098
2001-10-01,61.5748,105.16169249818539,70.46,66.74390899689762,100.89782161284597,79.43,75.24082730093072,111.7493350674747,68.47,64.85886246122027,110.49209959322022,77.58,73.48839710444673,105.99797649566815,77.56,73.4694519131334,118.34641094254737,72.63,68.79946225439502,112.38069626657143
2001-11-01,61.5748,105.16169249818539,70.32,66.61129265770423,100.69734339788998,80.03,75.80918304033092,112.59346953858744,68.53,64.91569803516029,110.5889233989102,78.04,73.92413650465356,106.62647700079843,78.09,73.9714994829369,119.15512158978241,73.49,69.61410548086866,113.71137778645648
2001-12-01,62.9571,107.52247982579735,70.25,66.54498448810754,100.597104290412,79.61,75.41133402275076,112.00257540880851,69.15,65.50299896587384,111.5894360577067,78.02,73.90519131334021,106.59915089187973,79.06,74.8903412616339,120.63521466113711,73.81,69.91722854188211,114.20651509618116
2002-01-01,62.9571,107.52247982579735,70.33,66.6207652533609,100.71166327038684,79.81,75.60078593588418,112.2839535658461,69.08,65.43669079627715,111.47647495106838,78.46,74.3219855222337,107.2003252880913,78.0,73.88624612202688,119.01779336666702,74.53,70.59925542916235,115.32057404306167
2002-02-01,62.9571,107.52247982579735,71.46,67.69116856256463,102.32980886253156,80.78,76.51962771458116,113.64863762747834,69.08,65.43669079627715,111.47647495106838,79.33,75.146101344364,108.38901102605509,78.37,74.23673216132369,119.58236495058586,75.21,71.24339193381591,116.37274082622659
2002-03-01,65.2743,111.47995388753682,72.08,68.27846949327817,103.21764095733661,81.87,77.55214064115822,115.18214858333316,70.12,66.42184074457084,113.15475424969479,79.87,75.6576215098242,109.12681596686022,79.74,75.53447776628747,121.67280568023111,76.9,72.84426059979317,118.98768474321002
2002-04-01,65.2743,111.47995388753682,72.88,69.03627714581178,104.36323075708506,82.55,78.19627714581178,116.13883431726093,71.3,67.5396070320579,115.05895576159779,80.75,76.49120992761117,110.32916475928339,81.38,77.08798345398138,124.1752310792226,77.8,73.69679420889348,120.38025842681066
2002-05-01,65.2743,111.47995388753682,73.98,70.0782626680455,105.93841673173921,83.81,79.38982419855222,117.91151670659768,71.36,67.59644260599792,115.15577956728778,81.56,77.25849017580144,111.43587217049105,81.74,77.4289968976215,124.72454397168413,79.21,75.03243019648396,122.56195719778498
2002-06-01,66.8429,114.15891721104991,74.48,70.55189245087901,106.654410356582,83.98,79.5508583247156,118.15068814007962,72.51,68.68579110651498,117.01156917634579,82.04,77.71317476732162,112.09169878454006,83.34,78.94461220268873,127.16593460484656,80.08,75.85654601861425,123.9081117585989
2002-07-01,66.8429,114.15891721104991,75.24,71.27180972078592,107.74272066634303,84.68,80.21394002068251,119.13551168971115,75.04,71.08235780765253,121.09430631627347,82.73,78.36678386763184,113.03444954223545,83.46,79.05828335056876,127.34903890233372,81.03,76.75644260599792,125.37805064684404
2002-08-01,66.8429,114.15891721104991,75.21,71.24339193381591,107.69976104885247,85.11,80.62126163391933,119.74047472734195,76.28,72.25695966907962,123.09533163386648,83.09,78.70779731127197,113.52631950277221,84.51,80.05290589451913,128.95120150534655,82.01,77.6847569803516,126.89440865787584
2002-09-01,65.5781,111.99880449169551,75.16,71.19602895553257,107.6281616863682,85.62,81.1043640124095,120.45798902778778,75.62,71.6317683557394,122.03026977127665,83.79,79.37087900723888,114.482733314927,85.37,80.86754912099276,130.26344897067133,82.05,77.72264736297826,126.95630082159141
2002-10-01,65.5781,111.99880449169551,74.92,70.96868665977249,107.28448474644365,85.71,81.18961737331954,120.58460919845469,76.0,71.99172699069285,122.6434872073132,84.64,80.17604963805583,115.64409294397207,86.34,81.78639089968975,131.74354204202604,82.8,78.43309203722853,128.11677889125863
2002-11-01,65.5781,111.99880449169551,76.09,72.07698035160288,108.95990982857577,86.11,81.56852119958634,121.14736551252984,77.1,73.03371251292657,124.41859031162959,85.38,80.87702171664941,116.65515897396423,85.35,80.84860392967941,130.2329315877568,83.02,78.64148914167527,128.45718579169431
2002-12-01,67.3256,114.98330558046197,75.13,71.16761116856256,107.58520206887763,86.61,82.04215098241984,121.85081090512378,76.94,72.88215098241984,124.1603934964563,84.78,80.30866597724922,115.83537570640303,86.46,81.90006204756979,131.9266463395132,83.32,78.92566701137537,128.92137701956122
2003-01-01,67.3256,114.98330558046197,76.18,72.16223371251293,109.0887886810475,87.19,82.59156153050672,122.66680756053279,78.86,74.70088934850051,127.25875527853579,85.97,81.43590486039295,117.46127918706615,87.17,82.57261633919337,133.01001343297904,83.64,79.22879007238882,129.4165143292859
2003-02-01,67.3256,114.98330558046197,76.85,72.79689762150981,110.04822013833682,87.2,82.60103412616338,122.68087646838465,78.45,74.31251292657703,126.59712593965422,86.66,82.0895139607032,118.40402994476158,87.23,82.6294519131334,133.10156558172264,84.49,80.03396070320578,130.73172280824204
2003-03-01,67.8586,115.89359976089833,78.07,73.95255429162357,111.79524458295322,87.91,83.27358841778697,123.67976892586807,80.0,75.78076525336091,129.0984075866455,86.28,81.72955532574974,117.88483387530613,87.26,82.65786970010342,133.14734165609445,85.04,80.55495346432265,131.58274005933134
2003-04-01,67.8586,115.89359976089833,78.6,74.4546018614271,112.5541978252866,88.7,84.02192347466391,124.7912126461665,80.21,75.97968976215097,129.4372909065604,87.32,82.71470527404342,119.30579153907894,88.83,84.14506721820061,135.542956214885,85.8,81.27487073422957,132.75869116992743
2003-05-01,67.8586,115.89359976089833,79.28,75.09873836608065,113.52794915507278,88.91,84.22084798345398,125.08665971105597,80.87,76.6048810754912,130.50235276915026,87.56,82.9420475698035,119.63370484610343,89.25,84.54291623578077,136.18382125609017,86.22,81.67271975180971,133.40855888894106
2003-06-01,70.2072,119.90470090944024,80.12,75.89443640124095,114.73081844480868,89.02,84.32504653567734,125.24141769742663,82.31,77.9689348500517,132.82612410570985,87.85,83.21675284384693,120.0299334254247,89.75,85.01654601861426,136.94675582895343,86.99,82.4021096173733,134.59998304046604
2003-07-01,70.2072,119.90470090944024,80.69,76.43437435367113,115.54705117712945,89.31,84.59975180972079,125.64941602513113,83.52,79.11511892450878,134.77873752045787,88.3,83.6430196483971,120.64477087609563,90.05,85.30072388831437,137.40451657267135,87.31,82.70523267838675,135.0951203501907
2003-08-01,70.2072,119.90470090944024,81.55,77.24901758014477,116.77856021185904,90.14,85.3859772492244,126.81713537683707,83.83,79.40876938986555,135.27899384985614,88.83,84.14506721820061,121.36891276244137,90.83,86.03958634953463,138.59469450633802,87.83,83.1978076525336,135.8997184784933
2003-09-01,71.4171,121.97105162034072,81.67,77.3626887280248,116.95039868182131,90.53,85.75540847983453,127.36582278306034,84.72,80.2518304033092,136.7152136342576,89.11,84.41029989658738,121.7514782873033,90.45,85.67962771458117,138.01486423096196,87.77,83.14097207859358,135.80688023291992
2003-10-01,71.4171,121.97105162034072,83.14,78.75516028955532,119.05541993885913,90.89,86.09642192347465,127.87230346572798,85.75,81.22750775594622,138.37735563193561,89.32,84.60922440537743,122.0384024309497,90.92,86.12483971044466,138.7320227294534,88.17,83.51987590486038,136.4258018700758
2003-11-01,71.4171,121.97105162034072,84.49,80.03396070320578,120.98860272593465,91.05,86.24798345398138,128.09740599135807,85.87,81.34117890382626,138.5710032433156,90.31,85.5470113753878,123.39104482242578,91.33,86.51321613236814,139.35762907920127,88.41,83.74721820062047,136.79715485236926
2003-12-01,73.3939,125.34716707228554,83.43,79.02986556359876,119.47069624126796,91.04,86.23851085832472,128.0833370835062,85.32,80.8201861427094,137.68345169115742,89.74,85.00707342295759,122.61225071824259,91.94,87.09104446742502,140.28840925809445,89.02,84.32504653567734,137.7410103490319
2004-01-01,73.3939,125.34716707228554,85.03,80.54548086866598,121.76187584076487,92.11,87.25207859358841,129.58871022365724,86.02,81.48326783867631,138.81306275754056,90.51,85.7364632885212,123.66430591161286,91.93,87.08157187176836,140.2731505666372,88.78,84.09770423991726,137.36965736673844
2004-02-01,73.3939,125.34716707228554,85.78,81.25592554291623,122.83586627802907,91.73,86.89211995863495,129.05409172528584,87.97,83.33042399172697,141.95983644246502,90.77,85.98275077559461,124.01954532755606,91.93,87.08157187176836,140.2731505666372,89.67,84.94076525336091,138.74675800941017
2004-03-01,74.2536,126.81542205712822,87.75,83.12202688728024,125.65688115990964,92.31,87.44153050672182,129.87008838069482,87.98,83.33989658738366,141.9759737434134,91.5,86.67425025853153,125.0169483030889,93.29,88.3698448810755,142.34833260482526,90.29,85.52806618407446,139.70608654700175
2004-04-01,74.2536,126.81542205712822,89.43,84.71342295760083,128.06261973938143,92.75,87.8583247156153,130.48912032617747,89.49,84.77025853154083,144.41270618661127,92.72,87.82990692864529,126.68384094713008,93.85,88.90031023784901,143.20281932643206,91.42,86.59846949327817,141.45454017196698
2004-05-01,74.2536,126.81542205712822,90.32,85.55648397104444,129.33708839160155,92.16,87.29944157187175,129.6590547629166,90.79,86.00169596690796,146.5105553098943,92.46,87.58361944157186,126.32860153118688,94.1,89.13712512926575,143.58428661286368,91.6,86.76897621509823,141.73305490868708
2004-06-01,76.8199,131.1983262883737,92.22,87.35627714581179,132.0578641660042,94.28,89.30763185108583,132.64166322751498,92.34,87.46994829369181,149.01183695688553,92.72,87.82990692864529,126.68384094713008,94.39,89.4118304033092,144.02678866512437,92.02,87.16682523267838,142.3829226277007
2004-07-01,76.8199,131.1983262883737,93.42,88.4929886246122,133.77624886562688,93.74,88.79611168562563,131.8819422035135,93.01,88.10461220268873,150.09303612042373,93.95,88.9950361944157,128.36439664563062,94.73,89.73389865563598,144.54558417467138,93.27,88.35089968976213,144.3170527438127
2004-08-01,76.8199,131.1983262883737,92.9,88.00041365046536,133.03161549579042,94.43,89.44972078593588,132.85269684529314,93.61,88.67296794208892,151.06127417732353,93.62,88.6824405377456,127.91351584847195,95.31,90.28330920372285,145.43058827919276,93.81,88.86241985522234,145.1525969539731
2004-09-01,74.8714,127.87054352931129,92.93,88.02883143743536,133.07457511328096,95.09,90.0749120992761,133.78124476351715,92.5,87.62150982419854,149.27003377205884,94.17,89.20343329886246,128.66498384373642,96.38,91.29687693898654,147.06326826512012,94.49,89.50655635987589,146.204763737138
2004-10-01,74.8714,127.87054352931129,92.4,87.52678386763185,132.3156218709476,95.29,90.26436401240952,134.06262292055476,93.76,88.81505687693898,151.30333369154852,94.73,89.73389865563598,129.43011489346023,96.41,91.32529472595655,147.1090443394919,94.52,89.5349741468459,146.25118285992468
2004-11-01,74.8714,127.87054352931129,93.79,88.84347466390899,134.30608414801054,95.48,90.44434332988624,134.32993216974046,93.61,88.67296794208892,151.06127417732353,95.64,90.59590486039296,130.67345284926145,96.31,91.23056876938986,146.95645742491925,94.34,89.36446742502585,145.97266812320458
2004-12-01,77.3993,132.18786559070918,93.12,88.2088107549121,133.3466526907212,96.09,91.02217166494312,135.18813554870505,93.95,88.9950361944157,151.60994240956677,95.97,90.90850051706308,131.12433364642013,96.15,91.07900723888314,146.71231836160302,95.21,90.18858324715615,147.31882268401853
2005-01-01,77.3993,132.18786559070918,94.81,89.80967942088934,135.76671114268984,96.74,91.63789038262667,136.10261455907718,95.51,90.47276111685626,154.1273613575064,96.9,91.78945191313339,132.39499771114004,97.68,92.52831437435367,149.04689815456456,95.81,90.75693898655635,148.24720513975228
2005-02-01,77.3993,132.18786559070918,93.51,88.57824198552223,133.90512771809858,95.97,90.90850051706308,135.0193086544825,94.87,89.86651499482937,153.09457409681323,95.64,90.59590486039296,130.67345284926145,96.31,91.23056876938986,146.95645742491925,95.83,90.77588417786968,148.27815122161007
2005-03-01,79.9412,136.52909781819733,95.5,90.46328852119957,136.75478234497288,97.65,92.49989658738366,137.3828851735982,96.7,91.6,156.04770017035773,97.59,92.44306101344363,133.33774846883546,98.01,92.8409100310238,149.55043497265433,97.59,92.44306101344363,151.00140642509575
2005-04-01,79.9412,136.52909781819733,96.69,91.59052740434332,138.45884717209873,96.5,91.4105480868666,135.76496077063211,97.93,92.76512926577043,158.03258818700243,98.17,92.9924715615305,134.130205627478,99.49,94.24285418821096,151.80872130832952,97.68,92.52831437435367,151.14066379345584
2005-05-01,79.9412,136.52909781819733,98.54,93.34295760082729,141.10802358401708,99.44,94.1954912099276,139.9012196790845,99.06,93.83553257497414,159.85610319416378,99.45,94.20496380558428,135.87907659827533,99.77,94.50808686659772,152.23596466913293,98.73,93.52293691830404,152.76533309098994
2005-06-01,81.2524,138.7684556594509,100.0,94.72595656670113,143.198724968558,100.0,94.72595656670113,140.68907851878973,100.0,94.72595656670113,161.37300948330687,100.0,94.72595656670113,136.63054459353978,100.0,94.72595656670113,152.58691457265004,100.0,94.72595656670113,154.73040928895972
2005-07-01,81.2524,138.7684556594509,102.04,96.65836608066184,146.1199789579166,100.54,95.23747673216131,141.4487995427912,99.31,94.07234746639088,160.259535717872,101.3,95.95739400206823,138.40674167325577,100.12,94.83962771458117,152.77001887013722,100.57,95.26589451913132,155.61237262190676
2005-08-01,81.2524,138.7684556594509,103.62,98.15503619441571,148.38251881241982,101.17,95.83425025853154,142.3351407374596,100.26,94.97224405377455,161.79257930796345,102.49,97.08463288521199,140.03264515391893,100.77,95.45534643226473,153.76183381485944,101.87,96.49733195449845,157.62386794266328
2005-09-01,81.9448,139.95098415951497,103.02,97.58668045501548,147.52332646260842,101.07,95.73952430196482,142.19445165894078,98.86,93.64608066184073,159.53335717519715,103.45,97.99400206825233,141.34429838201692,100.81,95.4932368148914,153.8228685806885,102.33,96.93307135470526,158.33562782539246
2005-10-01,81.9448,139.95098415951497,104.57,99.05493278179937,149.7429066996211,101.37,96.02370217166494,142.61651889449715,100.64,95.33220268872802,162.405796744,104.84,99.31069286452947,143.24346295186712,101.1,95.76794208893483,154.26537063294916,103.34,97.88980351602895,159.89840495921098
2005-11-01,81.9448,139.95098415951497,106.24,100.63685625646326,152.134325406596,102.14,96.75309203722854,143.69982479909186,101.38,96.0331747673216,163.59995701417645,105.29,99.73695966907962,143.85830040253805,102.08,96.6962564632885,155.76072239576115,103.3,97.85191313340226,159.83651279549537
2005-12-01,82.9798,141.71862858118783,105.73,100.1537538779731,151.40401190925638,102.3,96.90465356773524,143.9249273247219,100.52,95.21853154084798,162.21214913262006,106.05,100.45687693898654,144.8966925414489,101.9,96.52574974146846,155.4860659495304,104.41,98.90337125129265,161.55402033860284
2006-01-01,82.9798,141.71862858118783,107.72,102.03880041365045,154.25366653613065,102.2,96.80992761116856,143.78423824620313,99.4,94.15760082730093,160.40477142640702,108.37,102.65451913133403,148.06652117601908,101.28,95.93844881075489,154.54002707917994,105.66,100.08744570837642,163.48815045471483
2006-02-01,82.9798,141.71862858118783,108.04,102.34192347466391,154.7119024560301,102.14,96.75309203722854,143.69982479909186,101.81,96.44049638055841,164.2938609549547,111.06,105.20264736297828,151.7418828255853,100.71,95.3985108583247,153.67028166611584,106.66,101.03470527404343,165.03545454760444
2006-03-01,85.6578,146.2923017804534,111.06,105.20264736297828,159.03650395008054,102.95,97.52037228541883,144.83940633509405,102.95,97.52037228541883,166.13351326306446,114.23,108.2054601861427,156.0730710892005,101.82,96.44996897621508,155.36399641787224,108.73,102.99553257497413,168.2383740198859
2006-04-01,85.6578,146.2923017804534,113.34,107.36239917269906,162.30143487936363,103.64,98.17398138572905,145.8101609768737,103.11,97.67193381592553,166.3917100782377,120.65,114.28686659772492,164.84475205210575,102.93,97.50142709410548,157.0577111696287,109.85,104.05646328852119,169.97135460392224
2006-05-01,85.6578,146.2923017804534,113.29,107.31503619441573,162.2298355168794,104.39,98.88442605997932,146.86532906576463,105.23,99.68012409513959,169.81281787928378,124.41,117.84856256463289,169.98206052882284,103.71,98.24028955532575,158.24788910329536,112.7,106.75615305067218,174.3811712686576
2006-06-01,88.764,151.59728448827974,117.91,111.6913753877973,168.84561661042673,105.56,99.99271975180972,148.51139128443444,105.9,100.31478800413652,170.894017042822,131.47,124.53621509824198,179.62817697712677,104.22,98.72339193381592,159.02608236761586,115.96,109.84421923474662,179.42538261147766
2006-07-01,88.764,151.59728448827974,127.1,120.39669079627714,182.00557943503725,107.22,101.56517063081694,150.84682998784632,105.98,100.39056876938986,171.0231154504086,141.31,133.85724922440536,193.07262256513107,106.28,100.67474663908996,162.16937280781246,123.72,117.19495346432262,191.4324623723009
2006-08-01,88.764,151.59728448827974,127.41,120.6903412616339,182.44949548243974,106.55,100.93050672182005,149.90421316177049,109.25,103.48810754912098,176.30001286051274,148.87,141.018531540848,203.40189173640272,105.98,100.39056876938986,161.7116120640945,129.66,122.82167528438468,200.62344868406515
2006-09-01,90.9982,155.41300542248408,129.11,122.30068252326784,184.88387380690526,105.57,100.00219234746638,148.52546019228632,107.66,101.98196483971044,173.73418200972816,149.63,141.7384488107549,204.44028387531355,105.55,99.98324715615304,161.05548833143212,136.97,129.74614270941052,211.93424160308808
2006-10-01,90.9982,155.41300542248408,129.18,122.36699069286453,184.98411291438325,102.18,96.79098241985523,143.75610043049937,108.75,103.01447776628747,175.4931478130962,151.79,143.78452947259564,207.39150363853406,104.16,98.6665563598759,158.93453021887228,142.33,134.8234539813857,220.22779154097637
2006-11-01,90.9982,155.41300542248408,130.09,123.2289968976215,186.2872213115971,106.35,100.74105480868664,149.62283500473288,110.57,104.73849017580143,178.43013658569237,155.13,146.94837642192346,211.95496382795827,106.44,100.82630816959669,162.41351187112872,146.77,139.02928645294725,227.09782171340618
2006-12-01,91.8116,156.80218607232825,127.07,120.36827300930712,181.96261981754665,104.6,99.08335056876938,147.16077613065406,108.5,102.77766287487073,175.08971528938795,153.14,145.0633298862461,209.23601599054683,104.92,99.38647362978283,160.09419076962442,148.51,140.67751809720784,229.79013083503403
2007-01-01,91.8116,156.80218607232825,127.93,121.18291623578077,183.1941288522763,104.03,98.54341261633918,146.35884838309696,110.27,104.45431230610133,177.94601755724247,141.8,134.32140641158222,193.74211223363943,99.01,93.7881695966908,151.07630411838082,152.85,144.78862461220268,236.5054305981749
2007-02-01,91.8116,156.80218607232825,129.75,122.90692864529471,185.800345646704,102.88,97.45406411582212,144.74092398013087,108.2,102.49348500517061,174.605596260938,154.37,146.22845915201654,210.91657168904737,105.01,99.47172699069286,160.2315189927398,155.3,147.10941054808686,240.29632562575443
2007-03-01,93.7553,160.1217710601597,132.91,125.90026887280247,190.32542535571045,105.52,99.95482936918302,148.45511565302692,112.94,106.98349534643225,182.25467691044673,157.98,149.64806618407442,215.84893434887414,107.85,102.16194415718716,164.56498736660305,164.18,155.52107549120993,254.03638597061408
2007-04-01,93.7553,160.1217710601597,135.15,128.0221302998966,193.53307679500617,106.7,101.0725956566701,150.11524677954864,114.45,108.41385729058945,184.6914093536447,162.87,154.28016546018614,222.53016797949826,107.43,101.76409513960702,163.92412232539792,168.88,159.97319544984487,261.3087152071952
2007-05-01,93.7553,160.1217710601597,136.24,129.05464322647362,195.09394289716343,108.31,102.59768355739399,152.38034094370116,116.04,109.91999999999999,187.25724020442925,167.68,158.83648397104446,229.10209717444752,108.22,102.51243019648396,165.12955895052187,177.24,167.8922854188211,274.2441774237522
2007-06-01,96.4194,164.6717048802357,138.53,131.22386763185108,198.37319369894342,111.27,105.40157187176834,156.54473766785733,116.91,110.74411582213028,188.66118538693405,172.37,163.27913133402274,235.5100697158845,110.72,104.88057911065148,168.9442318148381,182.1,172.49596690796275,281.7640753151956
2007-07-01,96.4194,164.6717048802357,141.01,133.57307135470523,201.9245220781636,112.46,106.52881075491209,158.21893770223093,115.26,109.18113753877974,185.99853073045952,175.06,165.82725956566702,239.18543136545077,111.76,105.86572905894519,170.5311357263937,187.06,177.19437435367115,289.43870361592803
2007-08-01,96.4194,164.6717048802357,142.37,134.86134436401238,203.872024737736,111.36,105.48682523267838,156.67135783852427,116.24,110.1094519131334,187.57998622339588,174.5,165.29679420889346,238.4203003157269,112.45,106.51933815925543,171.58398543694497,191.1,181.02130299896587,295.68981215120203
2007-09-01,98.4359,168.1156227317365,142.91,135.37286452947257,204.64529785256622,112.3,106.37724922440538,157.9938351766009,118.34,112.09869700103411,190.96881942254532,173.29,164.1506101344364,236.7670707261451,114.5,108.4612202688728,174.7120171856843,188.49,178.54895553257498,291.65134846876015
2007-10-01,98.4359,168.1156227317365,144.6,136.97373319544982,207.06535630453487,112.7,106.75615305067218,158.55659149067606,117.36,111.17038262668044,189.3873639296089,173.27,164.13166494312307,236.7397446172264,111.64,105.75205791106514,170.3480314289065,184.23,174.51362978283348,285.05983303305044
2007-11-01,98.4359,168.1156227317365,145.02,137.37158221302997,207.6667909494028,113.82,107.81708376421922,160.13230917008647,118.07,111.842936918304,190.53311229694037,171.51,162.4644881075491,234.3350470323801,112.15,106.23516028955532,171.12622469322702,180.58,171.05613236814892,279.4121730940035
