date,bc_vancouver,ab_calgary,on_toronto,on_ottawa,qc_montreal,ab_edmonton,canada_house_index,tsx_cad,sp500_usd,vt_usd,usd_cad,sp500_cad,vt_cad,canada_rent,canada_vacancy,toronto_rent,toronto_vacancy,vancouver_rent,vancouver_vacancy,calgary_rent,calgary_vacancy,ottawa_rent,ottawa_vacancy,montreal_rent,montreal_vacancy,edmonton_rent,edmonton_vacancy,canada_house_index_2010_index,bc_vancouver_2010_index,on_toronto_2010_index,qc_montreal_2010_index,ab_calgary_2010_index,on_ottawa_2010_index,ab_edmonton_2010_index,tsx_cad_2010_index,sp500_cad_2010_index,vt_cad_2010_index,canada_rent_2010_index,toronto_rent_2010_index,vancouver_rent_2010_index,calgary_rent_2010_index,ottawa_rent_2010_index,montreal_rent_2010_index,edmonton_rent_2010_index
2010-08-01,155.21,157.75,128.1,134.97,139.56,167.8,101.3371,11913.9,1049.329956,28.52,1.040395455,1091.718117,29.67207836,782,3.1,1014,3.1,1044,1.2,1002,5.3,951,1.7,644,2.5,934,4.5,103.8176143,102.2059792,105.1983247,106.7543793,101.4404218,107.6229966,103.3887862,107.3875774,97.39510658,99.22055884,100,100,100,100,100,100,100
2010-09-01,156.08,150.41,124.63,132.14,136.69,161.36,99.7146,12368.7,1141.199951,31.39,1.032957143,1178.810641,32.42452471,782,3.1,1014,3.1,1044,1.2,1002,5.3,951,1.7,644,2.5,934,4.5,102.1553989,102.7788753,102.3486902,104.5590148,96.72046814,105.3663982,99.42082563,111.4869798,105.1648647,108.4244731,100,100,100,100,100,100,100
2010-10-01,154.67,154.52,125.17,133.29,136.09,166.05,99.7146,12676.2,1183.26001,32.58,1.0179,1204.440364,33.163182,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,102.1553989,101.8503885,102.7921491,104.1000535,99.36338499,106.2833905,102.310536,114.2586734,107.4513612,110.8944716,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2010-11-01,158.4,155.2,126.06,131.82,137.6,162.65,99.7146,12952.9,1180.550049,31.72,1.0129,1195.779145,32.129188,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,102.1553989,104.3065982,103.5230352,105.2551059,99.80065591,105.1112351,100.21565,116.7527469,106.6786705,107.4368957,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2010-12-01,158.38,152.3,126.85,131.52,139.06,161.18,98.7219,13443.2,1257.640015,33.5,1.008061905,1267.778989,33.77007381,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,101.1383998,104.2934282,104.1717993,106.3719116,97.93582406,104.8720198,99.3099199,121.1721334,113.1019701,112.9238591,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-01-01,158.38,150.06,127.33,130.93,138.92,160.06,98.7219,13552,1286.119995,34.62,0.993945,1278.332538,34.4103759,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,101.1383998,104.2934282,104.5659851,106.2648206,96.49540222,104.4015629,98.6198398,122.1528172,114.0434806,115.0649673,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-02-01,160.76,153.61,126.11,133.42,139.77,157.93,98.7219,14136.5,1327.219971,35.64,0.987636842,1310.811341,35.19937705,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,101.1383998,105.8606611,103.5640962,106.9150157,98.77821362,106.3870505,97.30745533,127.4212884,116.9410018,117.7033108,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-03-01,162.72,150.75,128.02,131.15,140.85,162.25,100.5969,14116.1,1325.829956,35.62,0.97656087,1294.753655,34.78509817,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,103.0592958,107.1513236,105.1326271,107.7411459,96.93910359,104.5769875,99.96919285,127.2374102,115.5084525,116.3180023,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-04-01,166.7,151.91,129.99,136.68,142.8,162.51,100.5969,13944.8,1363.609985,37.17,0.957952381,1306.273432,35.60709,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,103.0592958,109.7721586,106.7504311,109.2327698,97.68503633,108.9865242,100.12939,125.6933741,116.5361628,119.0666635,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-05-01,168.64,156.79,132.62,136.2,144.22,162.68,100.5969,13802.9,1345.199951,36.32,0.968042857,1302.211204,35.15931657,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,103.0592958,111.049651,108.9102406,110.318978,100.8230982,108.6037796,100.2341343,124.4143389,116.1737605,117.5693524,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-06-01,171.63,158.86,136.12,139.43,146.09,165.93,102.5685,13300.9,1320.640015,35.84,0.976645455,1289.797068,35.00297309,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,105.0791563,113.0185697,111.7845118,111.7494072,102.1542023,111.1793318,102.2365989,119.8894928,115.066262,117.046555,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-07-01,171.84,162.74,137.32,140.74,144.56,165.56,102.5685,12945.6,1292.280029,35.07,0.955315,1234.534496,33.50289705,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,105.0791563,113.156855,112.7699762,110.5790561,104.6492187,112.2239056,102.008626,116.6869474,110.1361395,112.0304458,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-08-01,171.78,160.26,138.93,140.59,145.27,165.9,102.5685,12768.7,1218.890015,32.52,0.981708696,1196.594927,31.92516678,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,105.0791563,113.1173449,114.0921409,111.1221602,103.054466,112.1042979,102.2181146,115.0924349,106.7514486,106.7546685,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-09-01,171.07,155.14,138.45,139.33,144.57,163.84,103.7585,11623.8,1131.420044,29.04,1.0025,1134.248594,29.1126,806,2.9,1046,2.2,1062,1.3,982,3.6,971,1.7,673,2.7,941,4,106.2982849,112.649809,113.6979552,110.5867054,99.76207318,111.0995933,100.9488601,104.7727211,101.1893648,97.34971733,103.0690537,103.1558185,101.7241379,98.00399202,102.1030494,104.5031056,100.7494647
2011-10-01,170.26,155.41,137.81,138.07,144.28,164.87,103.7585,12252.1,1253.300049,32.31,1.0198,1278.11539,32.949738,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,106.2982849,112.116423,113.1723741,110.3648742,99.93569545,110.0948888,101.5834874,110.4359897,114.0241082,110.1807355,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2011-11-01,171.54,152.37,139.17,139.74,147.06,165.71,103.7585,12204.1,1246.959961,31.91,1.024755,1277.828455,32.69993205,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,106.2982849,112.9593046,114.2892338,112.4913945,97.98083725,111.426521,102.1010474,110.003335,113.9985099,109.3454086,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2011-12-01,169.5,157.95,138.96,136.6,142.09,164.05,103.6796,11955.1,1257.599976,30.85,1.02352381,1287.183518,31.57570952,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,106.2174536,111.6159621,114.1167775,108.6896657,101.5690309,108.9227334,101.0782502,107.7589393,114.8331003,105.5861172,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-01-01,168.33,153.85,140.04,138.25,145.87,159.52,103.6796,12452.2,1312.410034,33.31,1.012985,1329.451678,33.74253035,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,106.2174536,110.8455156,115.0036955,111.5811214,98.93254453,110.238418,98.28712261,112.2396185,118.6039564,112.8317564,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-02-01,169.31,150.4,139.49,137.51,146.5,161.06,103.6796,12644,1365.680054,34.9,0.996745,1361.234765,34.7864005,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,106.2174536,111.4908468,114.5520243,112.0630307,96.71403768,109.6483534,99.23598275,113.9684342,121.439411,116.3223572,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-03-01,173.06,154.02,140.62,136.37,147.35,164.31,105.5386,12392.2,1408.469971,35.3,0.993772727,1399.699044,35.08017727,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,108.1219579,113.9602265,115.4800033,112.7132257,99.04186226,108.739335,101.2384473,111.6988003,124.8709127,117.3047183,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-04-01,172.03,161.15,143.63,141.26,149.68,166.29,105.5386,12292.7,1397.910034,34.89,0.99282381,1387.878365,34.63962271,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,108.1219579,113.2819702,117.9518765,114.4955251,103.6267764,112.6385456,102.4584104,110.8019433,123.8163581,115.8315465,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-05-01,174.91,159.22,145.71,139.65,151,167.87,105.5386,11513.2,1310.329956,31.77,1.009731818,1323.081849,32.07917986,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,108.1219579,115.1784538,119.6600148,115.5052398,102.3856987,111.3547564,103.4319162,103.7758128,118.0356868,107.2696733,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-06-01,172.83,162.42,147.77,144.6,152.19,170.28,106.9303,11596.6,1362.160034,33.4,1.028,1400.300515,34.3352,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,109.5477238,113.8087712,121.3517287,116.4155129,104.4434442,115.3018101,104.9168207,104.5275502,124.9245715,114.8135864,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-07-01,172.78,162.18,150.62,143.19,151.11,168.29,106.9303,11664.7,1379.319946,33.64,1.0142,1398.906289,34.117688,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,109.5477238,113.7758462,123.6922066,115.5893827,104.2891132,114.1774978,103.6906962,105.1413789,124.8001889,114.0862473,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-08-01,169.21,161.3,148.81,144.49,152,171.54,106.9303,11949.3,1406.579956,34.48,0.992382609,1395.865486,34.21735235,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,109.5477238,111.4249967,122.2057978,116.2701752,103.7232332,115.2140978,105.6931608,107.7066602,124.5289106,114.4195152,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-09-01,169.97,164.95,148.16,140.79,149.01,166.62,106.0767,12317.5,1440.670044,35.13,0.9783,1409.407504,34.367679,826,2.5,1072,1.4,1106,0.7,988,1.9,1001,1.5,695,2.4,956,3.2,108.6732295,111.9254577,121.6720046,113.9830184,106.0703492,112.2637748,102.6617375,111.0254816,125.7370305,114.922193,105.6265985,105.7199211,105.9386973,98.60279441,105.2576236,107.9192547,102.3554604
2012-10-01,167.74,161.09,148.05,142.51,150.37,169.85,106.0767,12422.9,1412.160034,35.34,0.987154545,1394.020196,34.88604164,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,108.6732295,110.4569999,121.5816704,115.0233305,103.5881937,113.6352763,104.6518792,111.975519,124.3642874,116.6555475,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2012-11-01,167.04,163.17,147.6,142.09,149.63,166.87,106.0767,12239.4,1416.180054,35.88,0.99697,1411.889028,35.7712836,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,108.6732295,109.996049,121.2121212,114.4572784,104.9257282,113.3003748,102.8157733,110.3215165,125.9584139,119.615711,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2012-12-01,165.21,160.99,146.75,139.54,148.17,166.44,104.7044,12433.5,1426.189941,36.58,0.98982,1411.671327,36.2076156,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,107.2673385,108.7909917,120.5140839,113.3404727,103.5238891,111.2670441,102.5508318,112.0710635,125.9389922,121.074763,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-01-01,166.01,160.82,146.51,143.78,149.68,165.88,104.7044,12685.2,1498.109985,38.47,0.992057143,1486.210711,38.16443829,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,107.2673385,109.3177927,120.316991,114.4955251,103.4145714,114.6479547,102.2057917,114.3397961,132.5888509,127.6181887,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-02-01,169.64,157.09,146.39,138.21,147.04,165.03,104.7044,12821.8,1514.680054,38.35,1.009784211,1529.500003,38.72522447,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,107.2673385,111.7081522,120.2184446,112.4760958,101.0160118,110.2065226,101.6820702,115.571059,136.4508049,129.4934034,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-03-01,165.29,167.46,147.59,138.86,151.88,171.49,105.4775,12749.9,1569.189941,39.13,1.02442381,1607.515537,40.08570367,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,108.0593623,108.8436718,121.203909,116.1783829,107.6843933,110.7248226,105.6623537,114.9229785,143.4107804,134.0427142,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-04-01,167.15,165.8,148.33,143.41,151.81,172.37,105.4775,12456.5,1597.569946,40.31,1.018672727,1627.400934,41.06269764,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,108.0593623,110.0684841,121.8116121,116.1248375,106.6169378,114.3529224,106.2045595,112.2783772,145.1848101,137.3096875,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-05-01,169.55,168.52,151.06,142.95,153.49,174.87,105.4775,12650.4,1630.73999,40.08,1.019559091,1662.635782,40.86392836,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,108.0593623,111.6488871,124.0535436,117.4099289,108.3660215,113.9861255,107.7449168,114.0261215,148.3282055,136.6450223,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-06-01,168.02,174.79,154.07,143.74,154.48,173.18,107.0699,12129.1,1606.280029,38.68,1.0314,1656.717222,39.894552,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,109.6907409,110.6413802,126.5254168,118.1672149,112.3979165,114.6160593,106.7036352,109.3273122,147.8001949,133.4035215,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-07-01,170.99,168.92,154.36,145.3,152.36,176.3,107.0699,12486.6,1685.72998,41.02,1.040213636,1753.519312,42.66956336,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,109.6907409,112.5971289,126.7635707,116.5455519,108.6232397,115.8599793,108.6260012,112.5496877,156.4361695,142.682891,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-08-01,171.91,173.89,156.42,144.03,151.76,174.14,107.0699,12653.9,1632.969971,40.02,1.040718182,1699.461539,41.64954164,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,109.6907409,113.2029501,128.4552846,116.0865907,111.8191756,114.8473009,107.2951325,114.0576693,151.6135303,139.272037,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-09-01,173.76,173.55,153.97,143.91,152.12,170.84,107.4486,12787.2,1681.550049,42.07,1.034235,1739.117915,43.51026645,844,2.8,1108,1.7,1131,1.1,1050,1.3,1022,2.7,685,2.8,986,1.7,110.0787106,114.4211774,126.4432947,116.3619674,111.6005402,114.7516147,105.2618608,115.2591872,155.1513821,145.4941208,107.9283887,109.270217,108.3333333,104.7904192,107.4658254,106.3664596,105.5674518
2013-10-01,174.95,172.97,153.32,142.84,151.48,174.29,107.4486,13361.3,1756.540039,43.82,1.036281818,1820.270505,45.40986927,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,110.0787106,115.2047939,125.9095015,115.8724088,111.2275738,113.8984132,107.3875539,120.4339165,162.3912228,151.8462088,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2013-11-01,174.95,172.24,155.71,142.65,149.25,172.91,107.4486,13395.4,1805.810059,44.5,1.048642105,1893.648462,46.66457368,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,110.0787106,115.2047939,127.8722181,114.1666029,110.7581506,113.7469101,106.5372766,120.7412816,168.9374674,156.0418189,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2013-12-01,176.78,171.62,155.65,141.88,149.04,173.45,108.0217,13621.6,1848.359985,45.18,1.063919048,1966.505395,48.06786257,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,110.6658389,116.4098512,127.8229449,114.0059665,110.3594624,113.132924,106.8699938,122.7801664,175.4372302,160.7342812,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-01-01,180.83,175.62,155.93,139.45,151.9,174.86,108.0217,13694.9,1782.589966,43.45,1.094009524,1950.1704,47.53471381,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,110.6658389,119.0767812,128.0528866,116.1936816,112.9316443,111.1952795,107.7387554,123.440866,173.9799414,158.9514833,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-02-01,180.22,178.19,155.08,141.26,154.99,175.94,108.0217,14209.6,1859.449951,45.72,1.105442105,2055.514268,50.54081305,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,110.6658389,118.6750955,127.3548493,118.5573319,114.5842711,112.6385456,108.4041898,128.0801853,183.377951,169.0035883,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-03-01,182.75,178.76,155.6,138.92,152.98,175.78,109.3543,14335.3,1872.339966,45.68,1.110680952,2079.572337,50.7359059,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,112.0310581,120.3411036,127.7818839,117.0198118,114.950807,110.7726657,108.3056069,129.2131996,185.5242359,169.6559599,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-04-01,180.37,183.43,157.47,143.47,154.17,178.4,109.3543,14651.9,1883.949951,46.28,1.099209091,2070.854913,50.87139673,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,112.0310581,118.7738707,129.3175659,117.9300849,117.9538293,114.4007655,109.9199014,132.0669172,184.7465311,170.1090281,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-05-01,179.9,184.12,161.26,143.6,157.01,178.46,109.3543,14604.2,1923.569946,47.23,1.089385714,2095.50962,51.45168729,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,112.0310581,118.4643751,132.429991,120.1025013,118.3975307,114.5044255,109.95687,131.6369667,186.9460437,172.0494636,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-06-01,179.84,183.11,162.58,146.53,157.02,182,110.5261,15146,1960.22998,47.91,1.083038095,2123.003744,51.88835514,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,113.2315412,118.424865,133.5140018,120.1101507,117.7480548,116.8407623,112.138016,136.5205556,189.3988684,173.5096386,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-07-01,181.17,187.1,166.39,146.65,155.53,183.36,110.5261,15330.7,1930.670044,47.42,1.073918182,2073.381663,50.92520018,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,113.2315412,119.3006717,136.6428513,118.970397,120.3138062,116.9364484,112.9759704,138.1853745,184.9719493,170.2889417,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-08-01,183.05,188.15,167.35,147.44,155.02,181.67,110.5261,15625.7,2003.369995,48.68,1.092633333,2188.948836,53.18939067,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,113.2315412,120.538654,137.4312228,118.58028,120.9890039,117.5663823,111.9346888,140.8443976,195.2820072,177.8601755,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-09-01,184.33,189.68,165.86,143.13,154.02,181.87,111.0363,14960.5,1972.290039,46.84,1.101052381,2171.594643,51.57329352,862,2.9,1139,1.6,1147,1,1128,1,1041,3,704,2.8,1047,1.3,113.7542298,121.3815356,136.2076045,117.8153446,121.9728635,114.1296547,112.0579174,134.8485258,193.7337931,172.4561031,110.230179,112.3274162,109.8659004,112.5748503,109.4637224,109.3167702,112.0985011
2014-10-01,186.17,189.82,165.11,143.11,155.67,181.36,111.0363,14613.3,2018.050049,47.5,1.121154545,2262.545985,53.25484091,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,113.7542298,122.5931779,135.5916893,119.077488,122.0628898,114.113707,111.7436845,131.7189908,201.8478067,178.0790348,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2014-11-01,184.43,187.06,165.93,146.12,154.4,187.33,111.0363,14744.7,2067.560059,48.1,1.132538889,2341.592172,54.47512056,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,113.7542298,121.4473858,136.2650899,118.10602,120.2880844,116.5138346,115.4220579,132.9033828,208.8997294,182.1595319,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2014-12-01,185.02,183.32,167.77,142.2,154.53,183.07,111.8501,14632.4,2058.899902,46.85,1.153161905,2374.244933,54.02563524,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,114.5879499,121.8359015,137.7761353,118.2054616,117.8830943,113.3880871,112.797289,131.8911513,211.8127699,180.6564965,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-01-01,190.27,186.09,167.89,140.4,156.03,183.02,111.8501,14673.5,1994.98999,46.38,1.21219,2418.306916,56.2213722,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,114.5879499,125.2930331,137.8746818,119.3528647,119.6643303,111.9527948,112.7664818,132.2616118,215.7436579,187.9988284,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-02-01,191.05,185.98,165.39,139.8,154.29,182.49,111.8501,15234.3,2104.5,49.14,1.249905263,2630.425626,61.42034463,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,114.5879499,125.806664,135.8216309,118.0218772,119.5935953,111.4743641,112.4399261,137.3164598,234.667338,205.3836891,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-03-01,188.14,183.68,169.01,139.79,156.37,185.49,114.857,14902.4,2067.889893,48.3,1.261831818,2609.329263,60.94647682,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,117.6684523,123.8904254,138.7944486,119.6129427,118.1145907,111.4663902,114.2883549,134.3248335,232.7852748,203.799121,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-04-01,192.64,187.36,168.23,139.3,155.77,185.99,114.857,15224.5,2085.51001,49.78,1.233681818,2572.855781,61.41268091,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,117.6684523,126.853681,138.1538967,119.1539815,120.480998,111.0756718,114.5964264,137.2281262,229.5313774,205.3580624,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-05-01,194.75,169.39,173.84,144.53,158.63,186.3,114.857,15014.1,2107.389893,49.95,1.21764,2566.042229,60.821118,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,117.6684523,128.2431187,142.7609428,121.3416966,108.925471,115.2459931,114.7874307,135.3316568,228.9235221,203.3799333,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-06-01,197.06,184.23,177.65,145.9,158.59,185.37,117.4469,14553.3,2063.110107,48.49,1.236495455,2551.02627,59.95766459,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,120.3217475,129.7642566,145.8897922,121.3110992,118.4682657,116.33841,114.2144177,131.1781726,227.583908,200.4926286,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-07-01,201.5,189.44,180.34,147.61,158.26,182.82,117.4469,14468.4,2103.840088,49.08,1.286313636,2706.198194,63.13227327,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,120.3217475,132.6880021,148.0988749,121.0586705,121.8185326,117.7019376,112.6432532,130.4129147,241.4272123,211.1082129,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-08-01,195.46,189,182.12,144.39,156.79,183.24,117.4469,13859.1,1972.180054,45.83,1.31472381,2592.872074,60.25379219,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,120.3217475,128.7106546,149.5606471,119.9342156,121.5355926,115.1343593,112.9020333,124.9209053,231.3170846,201.4828507,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-09-01,204.22,187.86,180.82,144.96,157.14,185.01,119.1831,13307,1920.030029,43.91,1.326580952,2547.075264,58.25016962,883,3,1170,1.6,1178,0.5,1221,1.4,1045,2.8,714,3.5,1126,1.7,122.100446,134.4791255,148.4930607,120.2019429,120.8025207,115.5888685,113.9926063,119.944476,227.2314282,194.7829307,112.915601,115.3846154,112.835249,121.8562874,109.8843323,110.8695652,120.5567452
2015-10-01,205.27,185.26,181.71,145.27,157.09,183.89,119.1831,13529.2,2079.360107,47.34,1.30722381,2718.18904,61.88397514,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,122.100446,135.1705518,149.2239468,120.1636962,119.1306025,115.8360577,113.3025262,121.9473063,242.496948,206.9340247,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2015-11-01,207.52,182.38,182.64,142.29,159.2,178.66,119.1831,13469.8,2080.409912,47.3,1.327852632,2762.477776,62.80742947,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,122.100446,136.6521796,149.9876817,121.7777098,117.2786316,113.4598517,110.0800986,121.4118962,246.4480651,210.0219666,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
