date,canada_house_index_2010,canada_house_index_1990,tsx_cad,tsx_index_1990,sp500_usd,usd_cad,sp500_cad,sp500_index_1990
2002-02-01,62.9571,90.26664009394128,7637.5,206.69880026738912,1106.72998,1.5964,1766.7837400720002,458.07880194049756
2002-03-01,65.2743,93.58899545061558,7851.5,212.4904262257814,1147.390015,1.5877428571428571,1821.7603006732857,472.3327235970437
2002-04-01,65.2743,93.58899545061558,7663.4,207.39974939039078,1076.920044,1.5814863636363639,1703.134364312673,441.57625602567884
2002-05-01,65.2743,93.58899545061558,7656.1,207.2021845796606,1067.140015,1.5501545454545456,1654.231944888682,428.89719339132347
2002-06-01,66.8429,95.83802298923088,7145.6,193.3861796648976,989.8200073,1.53184,1516.2458799824321,393.12117289536695
2002-07-01,66.8429,95.83802298923088,6605.4,178.76638367086244,911.6199951,1.54555,1408.954283426805,365.3033902806809
2002-08-01,66.8429,95.83802298923088,6612.0,178.9450039107007,916.0700073,1.5694181818181818,1437.6969252749345,372.7555728221953
2002-09-01,65.5781,94.02457785928023,6180.4,167.26432277218612,815.2800293,1.576135,1284.9913889807556,333.1631951424754
2002-10-01,65.5781,94.02457785928023,6248.8,169.11547798505546,885.7600098,1.578009090909091,1397.7373478281256,362.3951450303158
2002-11-01,65.5781,94.02457785928023,6570.4,177.81915512626557,936.3099976,1.5714526315789474,1471.366809702198,381.48525488237055
2002-12-01,67.3256,96.53010866619734,6614.5,179.01266309245761,879.8200073,1.5592190476190477,1371.8321138584897,355.6786249086649
2003-01-01,67.3256,96.53010866619734,6569.5,177.79479782083308,855.7000122,1.5414476190476192,1319.0167464247086,341.9850416537456
2003-02-01,67.3256,96.53010866619734,6555.1,177.40508093391324,841.1500244,1.5121473684210525,1271.942795843764,329.78005108492454
2003-03-01,67.8586,97.2943134845589,6343.3,171.672995055467,848.1799927,1.4760809523809524,1251.9823314150851,324.6048474511779
2003-04-01,67.8586,97.2943134845589,6586.1,178.24405478769904,916.9199829,1.4582045454545456,1337.0568868828843,346.66235769446416
2003-05-01,67.8586,97.2943134845589,6859.8,185.65138200644657,963.5900269,1.3839571428571429,1333.5673005141614,345.75760319237247
2003-06-01,70.2072,100.66168953784964,6983.1,188.98833285069784,974.5,1.3525095238095237,1318.0205309523808,341.7267501720616
2003-07-01,70.2072,100.66168953784964,7257.9,196.42543010941841,990.3099976,1.382090909090909,1368.6984448648,354.8661500676586
2003-08-01,70.2072,100.66168953784964,7510.3,203.25630109959704,1008.01001,1.3962714285714286,1407.455576677,364.91481652553483
2003-09-01,71.4171,102.39642013772894,7421.1,200.84222149451017,995.9699707,1.3633714285714287,1357.8770017675029,352.0604452284942
2003-10-01,71.4171,102.39642013772894,7772.7,210.3578088168033,1050.709961,1.3220954545454544,1389.1388634837317,360.16579272326794
2003-11-01,71.4171,102.39642013772894,7859.4,212.7042292401333,1058.199951,1.3130444444444445,1389.4635667719335,360.24997942358226
2003-12-01,73.3939,105.23071673235769,8220.9,222.48774692218382,1111.920044,1.3127545454545455,1459.6780919430182,378.4546893944136
2004-01-01,73.3939,105.23071673235769,8521.4,230.62038056936552,1131.130005,1.295755,1465.6673596287749,380.00754303675046
2004-02-01,73.3939,105.23071673235769,8788.5,237.84908754827484,1144.939941,1.3298947368421052,1522.6496015362106,394.7814831137505
2004-03-01,74.2536,106.46333752475063,8585.9,232.36598745869406,1126.209961,1.3285782608695653,1496.258071359361,387.9388796583355
2004-04-01,74.2536,106.46333752475063,8244.0,223.11291776161778,1107.300049,1.3419727272727273,1485.9664666657545,385.2705474560591
2004-05-01,74.2536,106.46333752475063,8417.3,227.8030522410074,1120.680054,1.37886,1545.2608992584398,400.6439754697739
2004-06-01,76.8199,110.1428475160476,8545.6,231.27532144877256,1140.839966,1.357840909090909,1549.0791765606816,401.63395055977344
2004-07-01,76.8199,110.1428475160476,8458.1,228.90725008728037,1101.719971,1.3225047619047618,1457.0299079330762,377.76808755906796
2004-08-01,76.8199,110.1428475160476,8377.0,226.7123862310859,1104.23999,1.3126772727272729,1449.5107385095912,375.8185721526395
2004-09-01,74.8714,107.34912689957947,8668.3,234.59603408940214,1114.579956,1.2880952380952382,1435.6851338000001,372.2339702017441
2004-10-01,74.8714,107.34912689957947,8871.0,240.08184054625318,1130.199951,1.2469350000000001,1409.2858759001851,365.3893631586814
2004-11-01,74.8714,107.34912689957947,9030.1,244.38767087326357,1173.819946,1.1967700000000001,1404.7924967744202,364.22435259179053
2004-12-01,77.3993,110.97357973323085,9246.7,250.24966238068305,1211.920044,1.2188826086956523,1477.1882647612697,382.994599290816
2005-01-01,77.3993,110.97357973323085,9204.1,249.09674992354516,1181.27002,1.2248350000000001,1446.8608649467,375.13153226232816
2005-02-01,77.3993,110.97357973323085,9668.3,261.65970679216997,1203.599976,1.2400526315789473,1492.5273176071578,386.97159703602955
2005-03-01,79.9412,114.61810548894053,9612.4,260.1468474880852,1180.589966,1.2160260869565216,1435.6281966551128,372.2192079540936
2005-04-01,79.9412,114.61810548894053,9369.3,253.56766865404236,1156.849976,1.2359,1429.7508853384,370.69538154255923
