date,bc_vancouver,ab_calgary,on_toronto,on_ottawa,qc_montreal,ab_edmonton,canada_house_index,canada_house_index_index_1999,bc_vancouver_index_1999,on_toronto_index_1999,qc_montreal_index_1999,ab_calgary_index_1999,on_ottawa_index_1999,canada_house_index_index_2008,bc_vancouver_index_2008,on_toronto_index_2008,qc_montreal_index_2008,ab_calgary_index_2008,on_ottawa_index_2008,ab_edmonton_index_2008
2002-08-01,75.21,83.09,85.11,84.51,76.28,82.01,66.8429,114.15891721104991,113.353428786737,118.9517819706499,128.18013779196775,119.65725806451614,122.1242774566474,67.75556749414613,49.771689497716885,71.5570876071969,61.980986430486716,49.59116681587586,72.0644666155027,46.623081296191025
2002-09-01,75.16,83.79,85.62,85.37,75.62,82.05,65.5781,111.99880449169551,113.27807083647326,119.66457023060796,127.07108049067384,120.66532258064517,123.36705202312139,66.47349801830659,49.738601019125134,71.98587523120902,61.4447062647274,50.00895255147717,72.7978170034962,46.64582148948266
2002-10-01,74.92,84.64,85.71,86.34,76.0,82.8,65.5781,111.99880449169551,112.91635267520725,119.79035639412999,127.70962863384305,121.88940092165899,124.76878612716762,66.47349801830659,49.579776321884715,72.06154363544644,61.753473632891854,50.516263801850194,73.62496802251216,47.072200113700966
2002-11-01,76.09,85.38,86.11,85.35,77.1,83.02,65.5781,111.99880449169551,114.67972871137906,120.34940600978337,129.55805746933288,122.95506912442396,123.33815028901734,66.47349801830659,50.35404672093177,72.39784765427947,62.647273909157384,50.95792300805729,72.78076234331031,47.197271176805
2002-12-01,75.13,84.78,86.61,86.46,76.94,83.32,67.3256,114.98330558046197,113.232856066315,121.04821802935011,129.28919509326164,122.09101382488481,124.94219653179188,68.24485824049951,49.71874793197008,72.81822767782074,62.51726659624603,50.599820948970454,73.72729598362753,47.36782262649232
2003-01-01,76.18,85.97,87.19,87.17,78.86,83.64,67.3256,114.98330558046197,114.81537302185383,121.85883997204752,132.5155436061166,123.80472350230416,125.96820809248554,68.24485824049951,50.41360598239692,73.30586850512863,64.07735435118227,51.31005669949269,74.33273642022684,47.54974417282547
2003-02-01,76.85,86.66,87.2,87.23,78.45,84.49,67.3256,114.98330558046197,115.82516955538809,121.87281621243886,131.82658376743404,124.7983870967742,126.0549132947977,68.24485824049951,50.856991595526424,73.31427610559946,63.74421061184692,51.721874067442556,74.38390040078453,48.03297328027288
2003-03-01,78.07,86.28,87.91,87.26,80.0,85.04,67.8586,115.89359976089833,117.66390354182366,122.86512928022361,134.43118803562427,124.25115207373271,126.09826589595376,68.78513577894235,51.664350473165236,73.91121573902808,65.00365645567564,51.495076096687555,74.40948239106336,48.345650938032975
2003-04-01,78.6,87.32,88.7,88.83,80.21,85.8,67.8586,115.89359976089833,118.46269781461945,123.96925227113907,134.78406990421777,125.74884792626729,128.36705202312137,68.78513577894235,52.01508834623784,74.57541617622331,65.17429105387178,52.11578633243808,75.74827321565618,48.777714610574186
2003-05-01,79.28,87.56,88.91,89.25,80.87,86.22,67.8586,115.89359976089833,119.48756593820649,124.2627533193571,135.8931272055117,126.09447004608296,128.97398843930637,68.78513577894235,52.46509165508569,74.75197578611065,65.7105712196311,52.25902715607281,76.10642107956,49.016486640136435
2003-06-01,80.12,87.85,89.02,89.75,82.31,86.99,70.2072,119.90470090944024,120.75357950263754,124.41649196366178,138.3128885901529,126.51209677419355,129.6965317919075,71.16580337141293,53.020978095427175,74.84445939128972,66.88063703583327,52.43210981796478,76.53278758420738,49.45423536100056
2003-07-01,80.69,88.3,89.31,90.05,83.52,87.31,70.2072,119.90470090944024,121.61266013564432,124.82180293501048,140.34616030919173,127.16013824884793,130.1300578034682,71.16580337141293,53.39818675137317,75.08827980494367,67.86381733972536,52.70068636227991,76.78860748699582,49.636156907333714
2003-08-01,81.55,88.83,90.14,90.83,83.83,87.83,70.2072,119.90470090944024,122.90881688018086,125.98183088749127,140.86708116282978,127.9233870967742,131.257225433526,71.16580337141293,53.96730858315134,75.7861106440222,68.1157065084911,53.01700984780662,77.45373923424576,49.93177942012507
2003-09-01,81.67,89.11,90.53,90.45,84.72,87.77,71.4171,121.97105162034072,123.08967596081388,126.52690426275332,142.36262812972612,128.3266129032258,130.70809248554914,72.39222324713896,54.04672093177155,76.1140070623844,68.8388721865605,53.18412414204715,77.12970069071375,49.89766913018761
2003-10-01,83.14,89.32,90.89,90.92,85.75,88.17,71.4171,121.97105162034072,125.30519969856822,127.03004891684138,144.09342967568477,128.6290322580645,131.38728323699422,72.39222324713896,55.01952220236913,76.41668067933412,69.67579426342732,53.309459862727536,77.53048520508229,50.12507106310403
2003-11-01,84.49,90.31,91.05,91.33,85.87,88.41,71.4171,121.97105162034072,127.33986435568954,127.25366876310274,144.2950764577382,130.05472350230417,131.97976878612715,72.39222324713896,55.9129111243465,76.55120228686732,69.77329974811084,53.90032826022083,77.88010573889316,50.26151222285389
2003-12-01,83.43,89.74,91.04,91.94,85.32,89.02,73.3939,125.34716707228554,125.74227581009798,127.23969252271141,143.37086203999328,129.23387096774192,132.86127167630056,74.39601431279333,55.211435378201315,76.5427946863965,69.32639960997807,53.56013130408832,78.40027287456297,50.608300170551445
2004-01-01,85.03,90.51,92.11,91.93,86.02,88.78,73.3939,125.34716707228554,128.15373021853807,128.73515024458422,144.547134935305,130.34274193548387,132.84682080924856,74.39601431279333,56.27026669313745,77.44240793677484,69.89518160396523,54.01969561324977,78.39174554447004,50.47185901080159
2004-02-01,85.78,90.77,91.73,91.93,87.97,89.67,73.3939,125.34716707228554,129.28409947249435,128.2040531097135,147.82389514367333,130.7171658986175,132.84682080924856,74.39601431279333,56.76659387201376,77.12291911888347,71.47964573007232,54.1748731721874,78.39174554447004,50.97782831154065
2004-03-01,87.75,91.5,92.31,93.29,87.98,90.29,74.2536,126.81542205712822,132.25320271288624,129.01467505241092,147.8406990421778,131.7684331797235,134.8121387283237,75.26745258633797,58.070279928528876,77.61055994619136,71.48777118712928,54.610564010743055,79.55146243711096,51.33030130756112
2004-04-01,89.43,92.72,92.75,93.85,89.49,91.42,74.2536,126.81542205712822,134.78522984174833,129.62962962962962,150.3780877163502,133.52534562211983,135.62138728323697,75.26745258633797,59.182052809211825,77.98049436690768,72.71471520273015,55.338704864219636,80.02899292231602,51.972711768050026
2004-05-01,90.32,92.46,92.16,94.1,90.79,91.6,74.2536,126.81542205712822,136.1266013564431,128.80503144654088,152.5625945219291,133.15092165898616,135.98265895953756,75.26745258633797,59.77102772814506,77.48444593912897,73.7710246201349,55.183527305282,80.24217617463972,52.07504263786241
2004-06-01,92.22,92.72,94.28,94.39,92.34,92.02,76.8199,131.1983262883737,138.99020346646572,131.76799440950384,155.1671987901193,133.52534562211983,136.40173410404623,77.86879263681794,61.02838991463172,79.26685723894401,75.03047046396361,55.338704864219636,80.48946874733521,52.31381466742467
2004-07-01,93.42,93.95,93.74,94.73,93.01,93.27,76.8199,131.1983262883737,140.7987942727958,131.01327742837177,156.29305998991768,135.29665898617515,136.89306358381504,77.86879263681794,61.82251340083382,78.81284681351943,75.57487608677988,56.07281408534766,80.77939797049545,53.024445707788516
2004-08-01,92.9,93.62,94.43,95.31,93.61,93.81,76.8199,131.1983262883737,140.01507159005277,131.97763801537388,157.30129390018485,134.82142857142858,137.73121387283237,77.86879263681794,61.47839322347958,79.3929712460064,76.06240351019746,55.87585795284989,81.27398311588642,53.3314383172257
2004-09-01,92.93,94.17,95.09,96.38,92.5,94.49,74.8714,127.87054352931129,140.06028636021102,132.90006988120197,155.43606116619054,135.61347926267283,139.27745664739882,75.89368797705086,61.49824631063464,79.94787287708088,75.16047777687496,56.2041181736795,82.18640743583184,53.718021603183615
2004-10-01,92.4,94.73,95.29,96.41,93.76,94.52,74.8714,127.87054352931129,139.26149208741526,133.17959468902868,157.55335237775165,136.41993087557606,139.3208092485549,75.89368797705086,61.14750843756204,80.1160248864974,76.18428536605185,56.53834676216055,82.21198942611069,53.73507674815235
2004-11-01,93.79,95.64,95.48,96.31,93.61,94.34,74.8714,127.87054352931129,141.35644310474757,133.445143256464,157.30129390018485,137.7304147465438,139.17630057803467,75.89368797705086,62.06736814241282,80.27576929544308,76.06240351019746,57.081468218442254,82.1267161251812,53.632745878339975
2004-12-01,93.12,95.97,96.09,96.15,93.95,95.21,77.3993,132.18786559070918,140.34664657121328,134.29769392033543,157.87262644933625,138.20564516129033,138.9450867052023,78.45610371706891,61.6239825292833,80.78863292416345,76.33866905013407,57.278424350940014,81.99027884369404,54.127345082433195
2005-01-01,94.81,96.9,96.74,97.68,95.51,95.81,77.3993,132.18786559070918,142.89374529012812,135.20614954577218,160.49403461603094,139.54493087557606,141.15606936416185,78.45610371706891,62.7423731056846,81.3351269547671,77.60624035101975,57.833482542524614,83.29496034791508,54.46844798180784
2005-02-01,93.51,95.64,95.97,96.31,94.87,95.83,77.3993,132.18786559070918,140.93443858327055,134.12997903563942,159.41858511174593,137.7304147465438,139.17630057803467,78.45610371706891,61.88207266229898,80.68774171851354,77.08621109937435,57.081468218442254,82.1267161251812,54.47981807845367
2005-03-01,95.5,97.59,97.65,98.01,96.7,97.59,79.9412,136.52909781819733,143.93368500376792,136.47798742138366,162.49369853806084,140.5385944700461,141.63294797687863,81.03271061194286,63.19899411025081,82.10021859761225,78.57316974079792,58.24529991047448,83.57636224098236,55.480386583285956
2005-04-01,96.69,98.17,96.5,99.49,97.93,97.68,79.9412,136.52909781819733,145.72720422004522,134.87071977638016,164.5605780541086,141.37384792626727,143.771676300578,81.03271061194286,63.986499900734565,81.1333445434673,79.57260095880395,58.59146523425842,84.83840709473863,55.53155201819215
2005-05-01,98.54,99.45,99.44,99.77,99.06,98.73,79.9412,136.52909781819733,148.51544837980407,138.97973445143256,166.45941858511176,143.21716589861754,144.17630057803467,81.03271061194286,65.21077360862947,83.60517908189003,80.49077760624036,59.35541629364368,85.07717233734118,56.128482092097784
2005-06-01,100.0,100.0,100.0,100.0,100.0,100.0,81.2524,138.7684556594509,150.71590052750568,139.7624039133473,168.03898504453034,144.00921658986178,144.5086705202312,82.36181362959057,66.1769571835087,84.07600470825626,81.25457056959455,59.683676514473284,85.27330092947898,56.85048322910744
2005-07-01,102.04,101.3,100.54,100.12,99.31,100.57,81.2524,138.7684556594509,153.7905048982668,140.5171208944794,166.8795160477231,145.88133640552996,144.68208092485548,82.36181362959057,67.52696711005228,84.53001513368086,80.69391403266435,60.459564309161436,85.37562889059436,57.17453098351335
2005-08-01,103.62,102.49,101.17,100.77,100.26,101.87,81.2524,138.7684556594509,156.17181612660139,141.39762403913346,168.47588640564612,147.59504608294932,145.621387283237,82.36181362959057,68.57256303355172,85.05969396334287,81.46583245307549,61.169800059683666,85.92990534663598,57.91358726549176
2005-09-01,103.02,103.45,101.07,100.81,98.86,102.33,81.9448,139.95098415951497,155.26752072343632,141.2578616352201,166.1233406150227,148.97753456221199,145.67919075144508,83.06366760260711,68.17550129045065,84.9756179586346,80.32826846510117,61.74276335422262,85.96401466700776,58.17509948834565
2005-10-01,104.57,104.84,101.37,101.1,100.64,103.34,81.9448,139.95098415951497,157.60361718161266,141.6771488469602,169.11443454881535,150.97926267281107,146.09826589595374,83.06366760260711,69.20124412679503,85.22784597275937,81.77459982123995,62.572366457773796,86.21130723970325,58.74928936895964
2005-11-01,106.24,105.29,102.14,102.08,101.38,103.3,81.9448,139.95098415951497,160.12057272042202,142.75331935709295,170.35792303814486,151.62730414746545,147.514450867052,83.06366760260711,70.30639931175963,85.87523120901295,82.37588364345496,62.840943002088935,87.04698558881215,58.726549175667984
2005-12-01,105.73,106.05,102.3,101.9,100.52,104.41,82.9798,141.71862858118783,159.35192162773174,142.9769392033543,168.91278776676188,152.7217741935484,147.2543352601156,84.1127994080261,69.96889683012375,86.00975281654615,81.67709433655644,63.29453894359892,86.89349364713908,59.35758953951108
2006-01-01,107.72,108.37,102.2,101.28,99.4,105.66,82.9798,141.71862858118783,162.3511680482291,142.83717679944095,167.03075113426314,156.0627880184332,146.35838150289018,84.1127994080261,71.28581827807557,85.9256768118379,80.76704314617699,64.67920023873471,86.36479918137631,60.06822057987492
2006-02-01,108.04,111.06,102.14,100.71,101.81,106.66,82.9798,141.71862858118783,162.83345892991713,142.75331935709295,171.08049067383635,159.93663594470047,145.53468208092482,84.1127994080261,71.49758454106279,85.87523120901295,82.72527829690421,66.28469113697403,85.87874136607829,60.636725412166
2006-03-01,111.06,114.23,102.95,101.82,102.95,108.73,85.6578,146.2923017804534,167.3850791258478,143.88539482879105,172.996135103344,164.5017281105991,147.1387283236994,86.82736460117786,73.49612864800476,86.55624684714984,83.65158040139758,68.17666368248284,86.8252750063955,61.813530415008536
2006-04-01,113.34,120.65,103.64,102.93,103.11,109.85,85.6578,146.2923017804534,170.82140165787493,144.84975541579317,173.26499747941523,173.7471198156682,148.742774566474,86.82736460117786,75.00496327178877,87.13637127963679,83.78158771430894,72.00835571471202,87.77180864671273,62.45025582717453
2006-05-01,113.29,124.41,104.39,103.71,105.23,112.7,85.6578,146.2923017804534,170.74604370761116,145.89797344514326,176.8274239623593,179.161866359447,149.86994219653178,86.82736460117786,74.971874793197,87.76694131494872,85.50418461038434,74.25246195165622,88.43694039396264,64.0704945992041
2006-06-01,117.91,131.47,105.56,104.22,105.9,115.96,88.764,151.59728448827974,177.70911831198194,147.53319357092943,177.9532851621576,189.32891705069125,150.60693641618496,89.97597640213677,78.0292502150751,88.75063057003531,86.04859023320063,78.46612951357803,88.871834228703,65.923820352473
2006-07-01,127.1,141.31,107.22,106.28,105.98,123.72,88.764,151.59728448827974,191.5599095704597,149.85324947589098,178.08771635019326,203.49942396313364,153.58381502890174,89.97597640213677,84.11091258023956,90.14629224819237,86.1135938896563,84.33900328260219,90.62846422785027,70.33541785105173
2006-08-01,127.41,148.87,106.55,105.98,109.25,129.66,88.764,151.59728448827974,192.02712886209497,148.91684136967157,183.5825911611494,214.38652073732723,153.15028901734104,89.97597640213677,84.31606114750842,89.58298301664705,88.77061834728204,88.85108922709638,90.37264432506184,73.71233655486071
2006-09-01,129.11,149.63,105.57,105.55,107.66,136.97,90.9982,155.41300542248408,194.58929917106258,147.54716981132074,180.91077129894134,215.48099078341014,152.52890173410404,92.24068198635621,85.44106941962809,88.75903817050613,87.47867067522547,89.30468516860638,90.00596913106507,77.86810687890848
2006-10-01,129.18,151.79,102.18,104.16,108.75,142.33,90.9982,155.41300542248408,194.69480030143183,142.8092243186583,182.74239623592675,218.59158986175115,150.52023121387282,92.24068198635621,85.48739328965654,85.90886161089625,88.36434549443408,90.593852581319,88.8206702481453,80.91529277998863
2006-11-01,130.09,155.13,106.35,106.44,110.57,146.77,90.9982,155.41300542248408,196.06631499623214,148.63731656184487,185.80070576373717,223.40149769585253,153.81502890173408,92.24068198635621,86.08960360002646,89.41483100723053,89.84317867880068,92.58728737690241,90.76490150933742,83.439454235361
2006-12-01,127.07,153.14,104.6,104.92,108.5,148.51,91.8116,156.80218607232825,191.51469480030144,146.19147449336128,182.3222987733154,220.53571428571428,151.6184971098266,93.06518808348453,84.0910594930845,87.94350092483604,88.16120906801008,91.39958221426438,89.46874733520936,84.42865264354747
2007-01-01,127.93,141.8,104.03,99.01,110.27,152.85,91.8116,156.80218607232825,192.81085154483802,145.3948287910552,185.2965888086036,204.20506912442397,143.07803468208093,93.06518808348453,84.66018132486268,87.46426769799899,89.5994149670919,84.63145329752312,84.42909525027714,86.89596361569073
2007-02-01,129.75,154.37,102.88,105.01,108.2,155.3,91.8116,156.80218607232825,195.5538809344386,143.7875611460517,181.81818181818184,222.30702764976962,151.7485549132948,93.06518808348453,85.86460194560253,86.49739364385404,87.9174453563013,92.13369143539242,89.54549330604588,88.28880045480388
2007-03-01,132.91,157.98,105.52,107.85,112.94,164.18,93.7553,160.1217710601597,200.31650339110774,147.47728860936408,189.78322970929256,227.50576036866357,155.85260115606937,95.03542720444386,87.95579379260141,88.717000168152,91.76891200130008,94.28827215756489,91.96725505244308,93.3371233655486
2007-04-01,135.15,162.87,106.7,107.43,114.45,168.88,93.7553,160.1217710601597,203.6925395629239,149.1264849755416,192.32061838346496,234.54781105990781,155.2456647398844,95.03542720444386,89.438157633512,89.70909702370943,92.99585601690096,97.20680393912264,91.60910718853927,96.00909607731664
2007-05-01,136.24,167.68,108.31,108.22,116.04,177.24,93.7553,160.1217710601597,205.3353428786737,151.37665967854647,194.99243824567301,241.4746543778802,156.3872832369942,95.03542720444386,90.15948646681225,91.06272069951237,94.28780368895751,100.07758877946881,92.28276626588216,100.76179647527003
2007-06-01,138.53,172.37,111.27,110.72,116.91,182.1,96.4194,164.6717048802357,208.7867370007536,155.51362683438154,196.45437741556043,248.2286866359447,160.0,97.73590260813152,91.6749387863146,93.55137043887675,94.99471845291298,102.87675320799761,94.41459878911913,103.52472996020465
2007-07-01,141.01,175.06,112.46,111.76,115.26,187.06,96.4194,164.6717048802357,212.52449133383573,157.1767994409504,193.68173416232568,252.102534562212,161.5028901734104,97.73590260813152,93.3161273244656,94.55187489490498,93.65401803851468,104.48224410623695,95.30144111878572,106.34451392836839
2007-08-01,142.37,174.5,111.36,112.45,116.24,191.1,96.4194,164.6717048802357,214.5742275810098,155.63941299790355,195.32851621576205,251.29608294930875,162.5,97.73590260813152,94.21613394216133,93.62703884311418,94.45031283009669,104.14801551775588,95.88982689519912,108.64127345082433
2007-09-01,142.91,173.29,112.3,114.5,118.34,188.49,98.4359,168.1156227317365,215.38809344385834,156.95317959468903,198.85733490169721,249.55357142857144,165.46242774566474,99.77993573434158,94.57348951095229,94.41735328737178,96.15665881205818,103.42584303193077,97.63792956425344,107.15747583854463
2007-10-01,144.6,173.27,112.7,111.64,117.36,184.23,98.4359,168.1156227317365,217.9351921627732,157.5122292103424,197.21055284826082,249.52476958525347,161.32947976878611,99.77993573434158,95.69188008735358,94.75365730620481,95.36036402047615,103.41390629662787,95.19911315767034,104.73564525298464
2007-11-01,145.02,171.51,113.82,112.15,118.07,180.58,98.4359,168.1156227317365,218.56819894498872,159.0775681341719,198.40362964207696,246.9902073732719,162.0664739884393,99.77993573434158,95.96982330752432,95.69530855893727,95.93727147152026,102.36347358997313,95.63400699241068,102.66060261512224
2007-12-01,143.01,170.07,113.11,110.71,117.46,180.31,98.7641,168.67614533965246,215.53880934438584,158.08525506638716,197.37859183330534,244.91647465437788,159.98554913294797,100.11261695032081,94.63966646813579,95.09836892550865,95.44161859104575,101.50402864816472,94.40607145902618,102.50710631040363
2008-01-01,145.49,167.17,114.3,113.4,119.39,179.56,98.7641,168.67614533965246,219.276563677468,159.74842767295598,200.62174424466477,240.7402073732719,163.8728323699422,100.11261695032081,96.2808550062868,96.0988733815369,97.00983180303892,99.77320202924498,96.69992325402917,102.08072768618533
2008-02-01,146.47,167.67,112.28,110.06,118.12,175.32,98.7641,168.67614533965246,220.75357950263754,156.92522711390637,198.48764913459925,241.46025345622118,159.04624277456648,100.11261695032081,96.92938918668519,94.40053808643013,95.97789875680508,100.07162041181736,93.85179500298457,99.67026719727117
2008-03-01,150.02,167.88,112.64,114.72,118.27,177.73,99.9306,170.66837453567308,226.103993971364,157.42837176799443,198.73970761216603,241.76267281105993,165.78034682080926,101.29504424599351,99.27867116669975,94.70321170337985,96.09978061265947,100.19695613249775,97.82553082629829,101.04036384309265
2008-04-01,151.0,169.72,114.97,113.83,121.16,177.81,99.9306,170.66837453567308,227.58100979653358,160.68483577917542,203.59603427995293,244.4124423963134,164.4942196531792,101.29504424599351,99.92720534709814,96.66218261308222,98.44803770212074,101.29513578036406,97.06659844802591,101.08584422967594
2008-05-01,150.74,169.2,115.13,116.07,123.45,177.25,99.9306,170.66837453567308,227.18914845516207,160.90845562543677,207.44412703747273,243.6635944700461,167.73121387283237,101.29504424599351,99.75514525842102,96.79670422061544,100.30876736816448,100.98478066248879,98.97672038884625,100.76748152359293
2008-06-01,150.9,168.69,116.92,116.68,123.68,176.25,98.653,168.48640109303616,227.43029389600605,163.4102026554857,207.83061670307515,242.9291474654378,168.61271676300578,100.0,99.86102838991464,98.30166470489323,100.49565288047452,100.680393912265,99.49688752451608,100.19897669130187
2008-07-01,151.11,167.55,118.94,117.27,123.07,175.9,98.653,168.48640109303616,227.74679728711385,166.23340321453531,206.80557889430347,241.2874423963134,169.46531791907512,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-08-01,149.35,162.85,118.25,120.27,124.0,172.64,98.653,168.48640109303616,225.09419743782973,165.2690426275332,208.36834145521763,234.51900921658986,173.80057803468208,100.0,98.83528555357023,99.41987556751303,100.75566750629723,97.19486720381974,102.55819902788437,98.1466742467311
2008-09-01,149.41,158.89,115.37,118.27,123.7,170.52,95.68,163.40890653686864,225.1846269781462,161.24388539482882,207.86422450008405,228.81624423963132,170.91040462427745,96.98640690095588,98.87499172788034,96.99848663191526,100.51190379458845,94.83139361384659,100.85273300929478,96.94144400227403
2008-10-01,145.5,162.31,113.36,119.62,122.56,169.51,95.68,163.40890653686864,219.29163526752075,158.43466107617053,205.94858007057638,233.74135944700464,172.8612716763006,96.98640690095588,96.28747270200515,95.3085589372793,99.58560169009507,96.8725753506416,102.00392257184276,96.36725412166003
2008-11-01,143.75,158.76,112.47,116.4,123.82,162.85,95.68,163.40890653686864,216.65410700828937,157.19077568134173,208.06587128213744,228.6290322580645,168.20809248554914,96.98640690095588,95.12937595129375,94.56028249537583,100.60940927927196,94.75380483437779,99.25812228191354,92.58101193860148
2008-12-01,137.15,154.66,111.58,114.88,120.65,162.07,93.3232,159.38380086247383,206.70685757347403,155.94689028651294,202.73903545622588,222.7246543778802,166.0115606936416,94.5974273463554,90.76169677718218,93.81200605347235,98.03363939221582,92.30677409728439,97.96196810778545,92.13757816941444
2009-01-01,133.73,151.79,108.35,115.0,123.9,158.42,93.3232,159.38380086247383,201.55237377543332,151.43256464011182,208.2003024701731,218.59158986175115,166.1849710982659,94.5974273463554,88.49844484150617,91.09635110139565,100.67441293572766,90.593852581319,98.06429606890083,90.06253553155202
2009-02-01,134.97,158.75,102.86,114.48,119.45,156.4,93.3232,159.38380086247383,203.4212509419744,143.75960866526904,200.7225676356915,228.61463133640552,165.4335260115607,94.5974273463554,89.31903911058168,86.48057844291239,97.05858454538068,94.74783646672634,97.62087490406755,88.91415577032404
2009-03-01,131.97,150.08,104.45,113.06,121.66,155.99,90.6825,154.87383117714873,198.8997739261492,145.98183088749127,204.4362292051756,216.12903225806454,163.3815028901734,91.92067144435548,87.33373039507643,87.81738691777367,98.85431055496872,89.57326171292152,96.40999403086894,88.6810687890847
2009-04-01,132.98,148.49,106.58,114.35,124.25,157.06,90.6825,154.87383117714873,200.42200452147702,148.95877009084558,208.78843891782896,213.83928571428572,165.24566473988438,91.92067144435548,88.00211766262986,89.60820581805953,100.95880393272122,88.6242912563414,97.51001961285921,89.28936895963615
2009-05-01,134.45,146.43,109.09,118.88,124.68,156.0,90.6825,154.87383117714873,202.63752825923135,152.4668064290706,209.51100655352045,210.87269585253458,171.79190751445086,91.92067144435548,88.97491893322743,91.71851353623677,101.30819858617048,87.39480752014323,101.3729001449646,88.68675383740762
2009-06-01,137.11,149.35,112.23,120.72,127.26,157.58,91.9593,157.0544383245805,206.64657121326303,156.85534591194968,213.84641236766933,215.07776497695855,174.4508670520231,93.21490476721436,90.73522599430879,94.35850008407601,103.40456650686602,89.13757087436586,102.94192888206703,89.58499147242752
2009-07-01,139.53,153.18,113.87,121.39,126.22,159.42,91.9593,157.0544383245805,210.29389600602863,159.1474493361286,212.09880692320618,220.59331797235026,175.41907514450867,93.21490476721436,92.33670835814969,95.73734656129142,102.55951897294224,91.42345568487018,103.51325999829454,90.63104036384308
2009-08-01,141.64,153.24,118.23,123.96,128.68,162.65,91.9593,157.0544383245805,213.47400150715902,165.24109014675054,216.23256595530168,220.67972350230417,179.1329479768786,93.21490476721436,93.73304215472172,99.40306036657138,104.55838140895426,91.45926589077888,105.70478383218213,92.46731097214327
2009-09-01,145.91,153.89,117.66,122.99,126.78,163.86,95.0574,162.34558729345457,219.9095704596835,164.44444444444443,213.03982523945555,221.61578341013825,177.73121387283234,96.35530597143523,96.55879822645753,98.92382713973433,103.01454456813197,91.84720978812292,104.8776328131662,93.15520181921548
2009-10-01,147.08,155.32,119.42,123.41,128.31,164.45,95.0574,162.34558729345457,221.67294649585534,166.9042627533194,215.61082171063686,223.67511520737327,178.33815028901734,96.35530597143523,97.33306862550461,100.40356482259962,104.25773949784676,92.70068636227991,105.23578067707,93.49061967026718
2009-11-01,149.75,157.51,121.03,123.79,129.36,163.0,95.0574,162.34558729345457,225.6970610399397,169.15443745632425,217.37523105360447,226.82891705069125,178.88728323699422,96.35530597143523,99.09999338230428,101.75718849840256,105.11091248882751,94.00775887794687,105.55981922060205,92.66628766344513
2009-12-01,151.28,162.12,122.05,124.08,128.42,166.17,97.6107,166.70628922761622,228.00301431801054,170.5800139762404,215.7956645941858,233.4677419354839,179.3063583815029,98.94346852097755,100.11250082721195,102.61476374642677,104.3471195254733,96.7591763652641,105.80711179329751,94.46844798180784
2010-01-01,151.86,155.51,121.77,125.41,130.73,162.3,97.6107,166.70628922761622,228.87716654107012,170.18867924528303,219.6773651487145,223.948732718894,181.22832369942194,98.94346852097755,100.49632717887631,102.37935093324364,106.22410010563095,92.81408534765741,106.94124669565959,92.26833428084139
2010-02-01,151.82,155.7,122.43,121.58,130.63,166.81,97.6107,166.70628922761622,228.81688018085907,171.11111111111111,219.50932616366998,224.22235023041472,175.6936416184971,98.94346852097755,100.4698563960029,102.93425256431814,106.14284553506135,92.9274843330349,103.67527927006054,94.83229107447413
2010-03-01,154.35,158.8,121.94,125.82,131.46,167.37,100.2438,171.20327910849235,232.62999246420497,170.4262753319357,220.90404973953957,228.6866359447005,181.8208092485549,101.61252065319857,102.14413341274566,102.52228014124769,106.817258470789,94.7776783049836,107.29086722947045,95.15065378055714
2010-04-01,156.36,157.08,123.73,128.66,134.02,169.13,100.2438,171.20327910849235,235.6593820648079,172.92802236198463,225.2058477566796,226.20967741935485,185.92485549132945,101.61252065319857,103.47429025213421,104.02724062552548,108.89737547737062,93.75111906893466,109.71262897586766,96.15122228538941
2010-05-01,156.87,160.54,126.74,130.16,136.11,169.62,100.2438,171.20327910849235,236.42803315749816,177.1348707197764,228.7178625441103,231.19239631336404,188.09248554913293,101.61252065319857,103.8117927337701,106.55792836724399,110.59559600227516,95.8161742763354,110.99172848980984,96.42978965321205
2010-06-01,158.04,160.65,131.37,134.84,136.11,169.96,101.3371,173.07049229324113,238.19140919366993,183.60587002096437,228.7178625441103,231.3508064516129,194.85549132947978,102.72074848205325,104.58606313281713,110.45064738523627,110.59559600227516,95.88182632050135,114.98251897330947,96.62308129619102
2010-07-01,154.41,159.38,128.53,134.21,137.71,169.75,101.3371,173.07049229324113,232.7204220045215,179.63661774982532,231.40648630482272,229.52188940092165,193.94508670520233,102.72074848205325,102.18383958705577,108.06288885152178,111.89566913138866,95.12384362876752,114.44529717745375,96.50369528140989
2010-08-01,155.21,157.75,128.1,134.97,139.56,167.8,101.3371,173.07049229324113,233.92614920874158,179.03563941299788,234.51520752814656,227.17453917050693,195.04335260115607,102.72074848205325,102.71325524452386,107.70136203127628,113.39887868692615,94.15099970158161,115.09337426451778,95.3951108584423
